i,loss,Accuracy
14100,3.786226144667125e-07,
14150,5.931999747111736e-07,
14200,5.693577805221297e-07,
14250,4.978322308265426e-07,
14300,3.7623839473763185e-07,
14350,3.571649719788474e-07,
14400,7.505566380693981e-07,
14450,3.8577513580789646e-07,
14500,3.547806465227314e-07,1.0
14550,4.3107481162767057e-07,
14600,4.024645031357782e-07,
14650,3.8577509773375807e-07,
14700,2.9756026912624284e-07,
14750,2.35571250727631e-07,
14800,1.187460624689852e-07,
14850,2.713340652306679e-07,
14900,2.3080286584392544e-07,
14950,2.808708532101951e-07,
15000,2.9994446725467547e-07,1.0
15050,1.9980843197688205e-07,
15100,1.020567565631926e-07,
15150,2.09345231897978e-07,
15200,3.404757135508813e-07,
15250,2.498763917740079e-07,
15300,2.0457681574366963e-07,
15350,1.4497210945394744e-07,
15400,1.759665694778897e-07,
15450,1.5212469048319064e-07,
15500,1.9265588846656792e-07,1.0
15550,1.402037362120763e-07,
15600,1.3066701049618957e-07,
15650,1.6404563766439895e-07,
15700,1.521246981637214e-07,
15750,1.8073494072359828e-07,
15800,1.4974051312262525e-07,
15850,1.3781958839683797e-07,
15900,9.728838503106574e-08,
15950,2.7133417041354136e-07,
16000,9.967256695686516e-08,1.0
16050,1.4258795482191413e-07,
16100,1.0682513804515218e-07,
16150,1.1636189305098036e-07,
16200,1.0205675627231515e-07,
16250,1.3543537633952546e-07,
16300,1.2589862958044522e-07,
16350,1.449721779681524e-07,
16400,2.0457688565690404e-07,
16450,7.821489064915558e-08,
16500,8.536747141193871e-08,1.0
16550,9.967256552911797e-08,
16600,6.867815668430366e-08,
16650,1.1457673560769227e-08,
16700,1.2828285387019896e-07,
16750,7.821489378442714e-08,
16800,1.3305120919748108e-07,
16850,6.62939619642789e-08,
16900,6.1525590436592e-08,
16950,1.0205676821832967e-07,
17000,7.821490857039753e-08,1.0
17050,8.536745691240457e-08,
17100,5.914140338378161e-08,
17150,7.821489122425116e-08,
17200,6.390977122108134e-08,
17250,2.814697605595274e-08,
17300,2.576278957601568e-08,
17350,4.960465663136203e-08,
17400,5.437302701995877e-08,
17450,6.86781490170906e-08,
17500,6.152558787197554e-08,1.0
17550,4.245209491781248e-08,
17600,5.675722003689504e-08,
17650,9.967259595815478e-08,
17700,4.245209321028844e-08,
17750,3.2915348436290636e-08,
17800,6.689301746645446e-09,
17850,4.006790958362579e-08,
17900,1.8610232141267666e-08,
17950,4.960465577648995e-08,
18000,2.0994419187418845e-08,1.0
18050,9.07348765370733e-09,
18100,5.6757256148076856e-08,
18150,5.6757221466863025e-08,
18200,1.861023156839245e-08,
18250,9.07348851079975e-09,
18300,1.8610232139047258e-08,
18350,1.8610232139047258e-08,
18400,1.861023270970208e-08,
18450,-4.6325626097778197e-10,
18500,9.073487653707323e-09,1.0
18550,2.8146979757438438e-08,
18600,1.861023356457421e-08,
18650,1.9209296460840924e-09,
18700,2.3378605947132595e-08,
18750,6.689302317300277e-09,
18800,4.305115839583578e-09,
18850,4.483629163845658e-08,
18900,4.305115553145971e-09,
18950,4.30511726511052e-09,
19000,1.8610232711922497e-08,1.0
19050,2.814698033031335e-08,
19100,-4.632559745401823e-10,
19150,1.622604708685752e-08,
19200,9.073488510799744e-09,
19250,1.622604708685752e-08,
19300,9.073488510799764e-09,
19350,1.384186003848594e-08,
19400,2.8146978052134504e-08,
19450,4.722049289770822e-08,
19500,2.0994422884464446e-08,1.0
19550,1.8610239826236925e-08,
19600,1.9209296460840924e-09,
19650,6.689304597699472e-09,
19700,1.6226046231985404e-08,
19750,1.920930218959296e-09,
19800,9.073487653707325e-09,
19850,4.305115839583563e-09,
19900,-2.8474421680396603e-09,
19950,2.3378610783268286e-08,
20000,1.3841860040706273e-08,1.0
20050,1.1457674131424043e-08,
20100,1.9209302189593026e-09,
20150,1.145767384720681e-08,
20200,3.768373220530642e-08,
20250,3.768372993156672e-08,
20300,4.978351714198653e-07,
20350,9.832702506660448e-05,
20400,0.004055287518507374,
20450,0.0823516079506515,
20500,0.03747289289214957,0.995
20550,0.0009208353205612412,
20600,0.00047099024127459076,
20650,0.1392653828429984,
20700,1.3776018483950874e-05,
20750,1.2727056417802913e-06,
20800,2.7199573858912075e-06,
20850,3.84434159725317e-06,
20900,4.4471063108334424e-05,
20950,2.25603866877063e-05,
21000,6.200966495648375e-05,1.0
21050,1.546904752786215e-06,
21100,1.050969853409285e-06,
21150,7.4996005898774716e-06,
21200,1.4612358389882221e-05,
21250,7.243333011849881e-07,
21300,1.5212481870762127e-07,
21350,1.1272860443392799e-06,
21400,2.570301239388879e-07,
21450,0.00019206955198175287,
21500,2.7114576547386257e-05,1.0
21550,6.568766078168379e-05,
21600,1.23514548285547e-07,
21650,1.7733899371254958e-06,
21700,3.52995377672817e-08,
21750,1.3305141641256846e-07,
21800,7.106237273618674e-08,
21850,1.1558950590194314e-06,
21900,2.069614936663209e-07,
21950,7.106235141320515e-08,
22000,1.2727286520870261e-06,1.0
22050,1.545089716475559e-07,
22100,4.245211624522528e-08,
22150,4.960465947797562e-08,
22200,2.1649849992040172e-07,
22250,-4.6325626097778275e-10,
22300,2.1172976826441445e-07,
22350,4.006791385132614e-08,
22400,2.9279381328746216e-07,
22450,5.437305431372401e-08,
22500,1.3066710231628063e-07,1.0
22550,7.344654813163356e-08,
22600,8.888497970354031e-07,
22650,2.414443217894693e-05,
22700,1.1159356074979456e-07,
22750,1.3841860040706305e-08,
22800,5.437303698088776e-08,
22850,4.722047072207977e-08,
22900,3.053117021641842e-08,
22950,8.536748847609018e-08,
23000,8.059912291253922e-08,1.0
23050,3.768375239141565e-08,
23100,2.8146975767294774e-08,
23150,-5.231628075101534e-09,
23200,3.529953975680329e-08,
23250,3.768373590679392e-08,
23300,4.305116410238395e-09,
23350,1.1457675272733756e-08,
23400,4.3051172651105074e-09,
23450,7.583076047539162e-08,
23500,4.960466032618779e-08,1.0
23550,4.305116410238391e-09,
23600,6.6893020330830454e-09,
23650,-2.8474418816020573e-09,
23700,4.305115839583576e-09,
23750,1.1457676982478052e-08,
23800,1.3841860897798725e-08,
23850,-2.8474421680396595e-09,
23900,8.298345037357729e-08,
23950,6.68930317217238e-09,
24000,2.5762796128555413e-08,1.0
24050,1.6226048225946993e-08,
24100,-5.231628075101537e-09,
24150,-5.231628075101531e-09,
24200,-4.6325626097778037e-10,
24250,-5.23162778866394e-09,
24300,9.073491641630676e-09,
24350,-5.231628075101534e-09,
24400,4.0067947682101906e-08,
24450,1.9209299325216955e-09,
24500,6.689301746645452e-09,1.0
24550,-2.8474421680396566e-09,
24600,6.689303172172389e-09,
24650,-4.632562609777814e-10,
24700,1.920929932521698e-09,
24750,-2.847442168039661e-09,
24800,-5.231628075101537e-09,
24850,-7.615813982163419e-09,
24900,9.073493349155077e-09,
24950,2.5762796696990294e-08,
25000,1.6226055338042247e-08,1.0
25050,-5.231628075101535e-09,
25100,-2.847442168039661e-09,
25150,-5.231628075101533e-09,
25200,-5.231627788663938e-09,
25250,-2.8474418816020573e-09,
25300,-7.615813982163419e-09,
25350,-5.2316280751015375e-09,
25400,4.305116696675999e-09,
25450,-2.847441310947233e-09,
25500,-9.999999889225293e-09,1.0
25550,-7.615813982163417e-09,
25600,-9.999999889225293e-09,
25650,9.073490791198832e-09,
25700,-5.231627788663934e-09,
25750,9.07349164163067e-09,
25800,2.099442999878087e-08,
25850,6.6893043112618736e-09,
25900,-4.632559745401786e-10,
25950,4.305119827506897e-09,
26000,9.07348936567188e-09,1.0
26050,-4.63255403885356e-10,
26100,3.053117334947043e-08,
26150,-5.231628075101531e-09,
26200,-7.615813982163417e-09,
26250,-9.999999889225293e-09,
26300,-5.231628075101537e-09,
26350,-7.615813982163417e-09,
26400,-9.999999889225293e-09,
26450,-9.999999889225293e-09,
26500,-2.8474421680396595e-09,1.0
26550,-5.231628075101538e-09,
26600,-5.231627788663934e-09,
26650,-9.999999889225293e-09,
26700,-9.999999889225293e-09,
26750,2.814700876316813e-08,
26800,-7.615813982163419e-09,
26850,-9.999999889225293e-09,
26900,-9.999999889225293e-09,
26950,-7.615813982163419e-09,
27000,-9.999999889225293e-09,1.0
27050,-9.999999889225293e-09,
27100,-9.999999889225293e-09,
27150,-7.615813982163417e-09,
27200,-9.999999889225293e-09,
27250,-9.999999889225293e-09,
27300,-5.23162778866393e-09,
27350,-9.999999889225293e-09,
27400,-7.615813982163419e-09,
27450,-9.999999889225293e-09,
27500,-5.231628075101537e-09,1.0
27550,-7.615813982163419e-09,
27600,-9.999999889225293e-09,
27650,-7.615813982163414e-09,
27700,-9.999999889225293e-09,
27750,-9.999999889225293e-09,
27800,-7.615813982163417e-09,
27850,-9.999999889225293e-09,
27900,-9.999999889225293e-09,
27950,-7.615813982163414e-09,
28000,-9.999999889225293e-09,1.0
28050,-9.999999889225293e-09,
28100,-9.999999889225293e-09,
28150,-9.999999889225293e-09,
28200,-9.999999889225293e-09,
28250,-9.999999889225293e-09,
28300,-9.999999889225293e-09,
28350,-7.615813982163419e-09,
28400,-9.999999889225293e-09,
28450,-9.999999889225293e-09,
28500,-7.615813982163417e-09,1.0
28550,-7.615813982163417e-09,
28600,-7.615813982163414e-09,
28650,-9.999999889225293e-09,
28700,-9.999999889225293e-09,
28750,-9.999999889225293e-09,
28800,-9.999999889225293e-09,
28850,-9.999999889225293e-09,
28900,-9.999999889225293e-09,
28950,-9.999999889225293e-09,
29000,-9.999999889225293e-09,1.0
29050,-9.999999889225293e-09,
29100,-9.999999889225293e-09,
29150,-9.999999889225293e-09,
29200,-7.615813982163419e-09,
29250,-9.999999889225293e-09,
29300,-7.615813982163414e-09,
29350,-9.999999889225293e-09,
29400,-9.999999889225293e-09,
29450,-9.999999889225293e-09,
29500,-9.999999889225293e-09,1.0
29550,-9.999999889225293e-09,
29600,-9.999999889225293e-09,
29650,-9.999999889225293e-09,
29700,-7.615813982163417e-09,
29750,-7.615813982163417e-09,
29800,-9.999999889225293e-09,
29850,-9.999999889225293e-09,
29900,-9.999999889225293e-09,
29950,-9.999999889225293e-09,
30000,-9.999999889225293e-09,1.0
30050,-9.999999889225293e-09,
30100,-9.999999889225293e-09,
30150,-9.999999889225293e-09,
30200,-9.999999889225293e-09,
30250,-9.999999889225293e-09,
30300,-9.999999889225293e-09,
30350,-9.999999889225293e-09,
30400,-9.999999889225293e-09,
30450,-9.999999889225293e-09,
30500,-9.999999889225293e-09,1.0
30550,-7.615813982163414e-09,
30600,-9.999999889225293e-09,
30650,-9.999999889225293e-09,
30700,-9.999999889225293e-09,
30750,-9.999999889225293e-09,
30800,-9.999999889225293e-09,
30850,-7.615813982163419e-09,
30900,-9.999999889225293e-09,
30950,-9.999999889225293e-09,
31000,-9.999999889225293e-09,1.0
31050,1.9209324971381146e-09,
31100,-9.999999889225293e-09,
31150,-9.999999889225293e-09,
31200,-9.999999889225293e-09,
31250,-9.999999889225293e-09,
31300,-9.999999889225293e-09,
31350,-9.999999889225293e-09,
31400,-9.999999889225293e-09,
31450,-9.999999889225293e-09,
31500,-9.999999889225293e-09,1.0
31550,-9.999999889225293e-09,
31600,-9.999999889225293e-09,
31650,-9.999999889225293e-09,
31700,-9.999999889225293e-09,
31750,-9.999999889225293e-09,
31800,-9.999999889225293e-09,
31850,-9.999999889225293e-09,
31900,-9.999999889225293e-09,
31950,-9.999999889225293e-09,
32000,-9.999999889225293e-09,1.0
32050,-9.999999889225293e-09,
32100,-9.999999889225293e-09,
32150,-9.999999889225293e-09,
32200,-9.999999889225293e-09,
32250,-9.999999889225293e-09,
32300,-9.999999889225293e-09,
32350,-9.999999889225293e-09,
32400,-9.999999889225293e-09,
32450,-9.999999889225293e-09,
32500,-9.999999889225293e-09,1.0
32550,-9.999999889225293e-09,
32600,-9.999999889225293e-09,
32650,-9.999999889225293e-09,
32700,-9.999999889225293e-09,
32750,-9.999999889225293e-09,
32800,-9.999999889225293e-09,
32850,-7.615813982163417e-09,
32900,-7.615813982163417e-09,
32950,-9.999999889225293e-09,
33000,-9.999999889225293e-09,1.0
33050,-9.999999889225293e-09,
33100,-9.999999889225293e-09,
33150,-9.999999889225293e-09,
33200,-9.999999889225293e-09,
33250,-9.999999889225293e-09,
33300,-9.999999889225293e-09,
33350,-9.999999889225293e-09,
33400,-9.999999889225293e-09,
33450,-9.999999889225293e-09,
33500,-9.999999889225293e-09,1.0
33550,-9.999999889225293e-09,
33600,-9.999999889225293e-09,
33650,-9.999999889225293e-09,
33700,-9.999999889225293e-09,
33750,-9.999999889225293e-09,
33800,-9.999999889225293e-09,
33850,-9.999999889225293e-09,
33900,-9.999999889225293e-09,
33950,-9.999999889225293e-09,
34000,,1.0
