Iterations,DeepProblog_Loss,DeepProblog_Accuracy,PyTorch_Loss,PyTorch_Accuracy
4600,0.000329113209612,,0.25891750547177,
4650,0.000202255565989,,0.342278721433158,
4700,0.000273858274379,,0.335879714988841,
4750,0.00026599161769,,0.199394612267042,
4800,0.0002360997577,,0.43571345866487,
4850,0.000333824285161,,0.146805171985034,
4900,0.000671306677458,,0.452968753560272,
4950,0.000333299975078,,0.209273803630203,
5000,0.000113985220479,1,0.342528176995929,0.888666666666667
5050,0.000267087753313,,0.261073583991824,
5100,0.000212170930538,,0.314966262490198,
5150,0.000180165633515,,0.357158571667715,
5200,0.00026186870421,,0.409386643408798,
5250,0.00016673332767,,0.184745299229107,
5300,0.000244226395194,,0.260732618153197,
5350,6.24140750303283E-05,,0.334565577728499,
5400,0.000226965592517,,0.3460162596585,
5450,0.000123812912398,,0.244700208177819,
5500,0.000114379134203,1,0.332085635429557,0.891
5550,0.00017899987423,,0.295395643658157,
5600,0.000141569901529,,0.310670781955378,
5650,0.000135817913114,,0.069049438460534,
5700,0.002438979073785,,0.207116058632197,
5750,0.000272245931919,,0.31615019752182,
5800,0.001327288927281,,0.387263383476748,
5850,0.000186347653125,,0.259916155891187,
5900,0.000170840417029,,0.239742080951264,
5950,8.9557341871356E-05,,0.290291644866702,
6000,0.000123302463129,1,0.226760692708876,0.894
6050,8.37914569572826E-05,,0.242941807661264,
6100,6.65851061185264E-05,,0.456506498696799,
6150,0.000102221869489,,0.14851747472936,
6200,0.000114289790869,,0.294649824683511,
6250,6.6426283082515E-05,,0.24428795941405,
6300,9.545584310518E-05,,0.386703039778672,
6350,4.3205959042144E-05,,0.133589253981372,
6400,5.79346107601904E-05,,0.322332840750205,
6450,7.38449754663463E-05,,0.288822480639301,
6500,5.56702016401185E-05,1,0.434081648986112,0.889
6550,7.03199065603616E-05,,0.195236399448768,
6600,5.76951575249098E-05,,0.243149853724472,
6650,0.000125676879085,,0.30797584207316,
6700,6.83561726106822E-05,,0.242477048515793,
6750,4.81994923595964E-05,,0.316845407111255,
6800,5.31163861430782E-05,,0.139795250482985,
6850,6.8874979442468E-05,,0.310347727231499,
6900,6.49234314403673E-05,,0.370297601755699,
6950,3.65374759960299E-05,,0.358816901195405,
7000,6.99713197238058E-05,1,0.26335489398276,0.901
7050,2.72886299185346E-05,,0.226905509284152,
7100,5.40263447715443E-05,,0.266766410137579,
7150,5.92487083563241E-05,,0.117567142018868,
7200,4.25441442988696E-05,,0.281627844032517,
7250,5.69100501840521E-05,,0.16754436319929,
7300,3.51064625817032E-05,,0.310051958461699,
7350,4.01088959504767E-05,,0.29166272064801,
7400,2.42687723811105E-05,,0.213631472432171,
7450,2.7249392722977E-05,,0.199256388894209,
7500,4.22782626377615E-05,1,0.330110805106806,0.904
7550,2.94862956409455E-05,,0.2532249761629,
7600,2.89818056218992E-05,,0.296831509432413,
7650,4.81574839732207E-05,,0.099182700858923,
7700,4.22992016348812E-05,,0.167088950807864,
7750,3.11880364531115E-05,,0.262692096578156,
7800,2.10121358151602E-05,,0.166495747609732,
7850,1.97412326818594E-05,,0.220802843539071,
7900,2.46399749114228E-05,,0.283001460524683,
7950,4.33648285475432E-05,,0.465562916239887,
8000,2.15603382546988E-05,1,0.254061585430072,0.912666666666667
8050,2.78263967611361E-05,,0.27702582254331,
8100,2.05064193979609E-05,,0.346571516023665,
8150,2.99847848489107E-05,,0.090440004059692,
8200,2.01990993747846E-05,,0.122171106352139,
8250,2.56293901858952E-05,,0.142921651889956,
8300,1.85743456719655E-05,,0.235398893372561,
8350,1.68418074477132E-05,,0.112589717774708,
8400,2.82284802614956E-05,,0.212894678502697,
8450,2.60409406096667E-05,,0.366227175286658,
8500,1.67084250704003E-05,1,0.219519428853937,0.909333333333333
8550,1.67764420609893E-05,,0.337851355215205,
8600,1.79339394542229E-05,,0.370561568491466,
8650,1.61860583785138E-05,,0.346184467621588,
8700,1.89472191255365E-05,,0.178769294912017,
8750,1.04138243686676E-05,,0.336650645502546,
8800,9.82017235308635E-06,,0.224033751383959,
8850,1.7800426298616E-05,,0.241167512359614,
8900,1.61480572545441E-05,,0.132445016200031,
8950,1.13365755421846E-05,,0.13481572478354,
9000,8.6923941817318E-06,1,0.368882954811103,0.909666666666667
9050,1.13580074753418E-05,,0.117412250570908,
9100,1.21352618076181E-05,,0.187397787041168,
9150,1.53756569573256E-05,,0.122560904228374,
9200,1.32153804305973E-05,,0.19285694592725,
9250,1.097890297277E-05,,0.161210516798175,
9300,1.15534447573327E-05,,0.064826558426384,
9350,1.08334401670452E-05,,0.253449731788119,
9400,6.4559588841778E-06,,0.094796523885329,
9450,1.10361305525828E-05,,0.131411022442291,
9500,1.0025199865506E-05,1,0.218506083920361,0.909333333333333
9550,1.4032658995907E-05,,0.159283495168885,
9600,5.67155883714765E-06,,0.335680679452454,
9650,9.18120010109417E-06,,0.167765863094244,
9700,1.02278777481144E-05,,0.232660874787497,
9750,9.36001719274606E-06,,0.239008455322819,
9800,1.491070504059E-05,,0.134830487594546,
9850,1.02779368743199E-05,,0.174079954279343,
9900,7.53606912108165E-06,,0.168288780153298,
9950,1.06617753788169E-05,,0.330601682093683,
10000,8.14879507048567E-06,1,0.10835041914979,0.913666666666667
10050,9.87743177959688E-06,,0.19829987134927,
10100,9.905976295622E-06,,0.18845542472013,
10150,7.38581801400014E-06,,0.196596713054964,
10200,4.31973226103285E-06,,0.215331400824116,
10250,6.19134570443327E-06,,0.217385866293354,
10300,4.66064879600365E-06,,0.249256443652544,
10350,4.61774304489004E-06,,0.448718182685625,
10400,6.2700142919373E-06,,0.13129803804386,
10450,4.97059248610187E-06,,0.186121027073623,
10500,4.462765512484E-06,1,0.227642834770904,0.916333333333333
10550,3.53292051877462E-06,,0.347343008558597,
10600,4.08605286070151E-06,,0.193976854633156,
10650,3.96446587289553E-06,,0.152243567388307,
10700,4.94914317847846E-06,,0.237275616527483,
10750,4.9586798664587E-06,,0.249094589771053,
10800,3.69743198150666E-06,,0.098740905777294,
10850,2.25021459742819E-06,,0.264699185276958,
10900,4.26248879641886E-06,,0.168899082600096,
10950,3.13237255169642E-06,,0.264443318799803,
11000,2.58638875048996E-06,1,0.133723089278654,0.919666666666667
11050,5.99342724344505E-06,,0.292018868922786,
11100,2.3837355878363E-06,,0.155286619628681,
11150,2.61499638618032E-06,,0.102369432750848,
11200,1.88781719636691E-06,,0.160842154338342,
11250,2.41473011886888E-06,,0.178724254531766,
11300,2.5720838115577E-06,,0.230230728422339,
11350,3.0584600153483E-06,,0.099410977665287,
11400,2.15247019361259E-06,,0.324142158655933,
11450,1.0281562801235E-05,,0.2602007267059,
11500,3.31118560753726E-06,1,0.296631893623321,0.919666666666667
11550,2.10001186797244E-06,,0.208017663715107,
11600,2.7294425929508E-06,,0.177818619459667,
11650,2.23352441582522E-06,,0.179978376888792,
11700,2.28359550632589E-06,,0.193894561422955,
11750,2.3503513679802E-06,,0.245433049365259,
11800,1.32753038469482E-06,,0.13033741569124,
11850,2.14056183983333E-06,,0.261428383108006,
11900,1.97126590904225E-06,,0.449523996992875,
11950,1.62794094590083E-06,,0.207261800617698,
12000,3.17052807489839E-06,1,0.178107520492886,0.928
12050,2.58878550715299E-06,,0.174055432371353,
12100,2.6674556880851E-06,,0.051915452443792,
12150,2.24068392220826E-06,,0.222778476836723,
12200,2.00940948203008E-06,,0.14793590657352,
12250,1.23454814492232E-06,,0.140465194744735,
12300,1.56595084123022E-06,,0.100290835788368,
12350,1.27269501032356E-06,,0.157236712673269,
12400,1.3251480848642E-06,,0.184813369073348,
12450,1.62317221454638E-06,,0.18528593842487,
12500,1.0652706185197E-06,1,0.07017442815375,0.916333333333333
12550,1.17732753501947E-06,,0.055462918286214,
12600,1.53496056129836E-06,,0.294255200239485,
12650,8.38771353274199E-07,,0.289291978570486,
12700,1.37283145203672E-06,,0.152457887706323,
12750,1.29176975726721E-06,,0.183772785352767,
12800,9.12681029777305E-07,,0.21063814288857,
12850,9.91360029099917E-07,,0.229210392289717,
12900,1.08434285891436E-06,,0.102904120680939,
12950,5.76510140997963E-07,,0.056068612716701,
13000,1.71377501207781E-06,1,0.152958316988834,0.926666666666667
13050,1.25600679724471E-06,,0.180096093252517,
13100,8.22081888778942E-07,,0.194679058353946,
13150,8.69766930577401E-07,,0.337820418888565,
13200,9.07912449346809E-07,,0.143170587827699,
13250,1.04142788203424E-06,,0.238531162420924,
13300,5.83662888019491E-07,,0.120544111467724,
13350,9.72286692466991E-07,,0.171893898557644,
13400,7.45788111634773E-07,,0.351977389589974,
13450,5.62205327946905E-07,,0.200151965021178,
13500,1.09387994190962E-06,1,0.192634138435159,0.922333333333333
13550,5.14521183424406E-07,,0.114417400694973,
13600,4.45379998977572E-07,,0.338001658758754,
13650,7.91087409709996E-07,,0.190224950890621,
13700,6.67109693831684E-07,,0.102232997760588,
13750,3.54780744573661E-07,,0.158886526826725,
13800,6.98104208714104E-07,,0.242584889399942,
13850,6.00352329788646E-07,,0.114668563938165,
13900,5.1452170271438E-07,,0.197105223036926,
13950,3.16633640146311E-07,,0.217998456442941,
14000,3.50012262480617E-07,1,0.09526585343482,0.921
14050,4.0723274504458E-07,,0.224149431074117,
14100,3.78622614466712E-07,,0.174148248238165,
14150,5.93199974711174E-07,,0.030353613743627,
14200,5.6935778052213E-07,,0.163374163231453,
14250,4.97832230826543E-07,,0.163992818530557,
14300,3.76238394737632E-07,,0.203799980837831,
14350,3.57164971978847E-07,,0.248630714185356,
14400,7.50556638069398E-07,,0.129968210465382,
14450,3.85775135807896E-07,,0.103875281170244,
14500,3.54780646522731E-07,1,0.266911805339322,0.934666666666667
14550,4.31074811627671E-07,,0.183810446553522,
14600,4.02464503135778E-07,,0.164369094687905,
14650,3.85775097733758E-07,,0.181878384644822,
14700,2.97560269126243E-07,,0.071953545149181,
14750,2.35571250727631E-07,,0.082303081282003,
14800,1.18746062468985E-07,,0.146113479613976,
14850,2.71334065230668E-07,,0.187432694780258,
14900,2.30802865843925E-07,,0.207517051360006,
14950,2.80870853210195E-07,,0.110013974003871,
15000,2.99944467254675E-07,1,0.172840128352527,0.930666666666667
15050,1.99808431976882E-07,,0.219224354061073,
15100,1.02056756563193E-07,,0.209838124041863,
15150,2.09345231897978E-07,,0.211246795635814,
15200,3.40475713550881E-07,,0.156688125178383,
15250,2.49876391774008E-07,,0.191239052974039,
15300,2.0457681574367E-07,,0.121014411105051,
15350,1.44972109453947E-07,,0.16287765260544,
15400,1.7596656947789E-07,,0.091704874153862,
15450,1.52124690483191E-07,,0.272512488093396,
15500,1.92655888466568E-07,1,0.092335242177244,0.929666666666667
15550,1.40203736212076E-07,,0.252758907899244,
15600,1.3066701049619E-07,,0.14265571872659,
15650,1.64045637664399E-07,,0.197529641557962,
15700,1.52124698163721E-07,,0.255165676596818,
15750,1.80734940723598E-07,,0.115814693462648,
15800,1.49740513122625E-07,,0.090193726539062,
15850,1.37819588396838E-07,,0.09736597678904,
15900,9.72883850310657E-08,,0.13268837145695,
15950,2.71334170413541E-07,,0.107369848724447,
16000,9.96725669568652E-08,1,0.038998233505503,0.929333333333333
16050,1.42587954821914E-07,,0.184434558645554,
16100,1.06825138045152E-07,,0.097059832224476,
16150,1.1636189305098E-07,,0.141497835649744,
16200,1.02056756272315E-07,,0.262989236699442,
16250,1.35435376339525E-07,,0.173623713739044,
16300,1.25898629580445E-07,,0.135959935472497,
16350,1.44972177968152E-07,,0.187595791168881,
16400,2.04576885656904E-07,,0.418428491576588,
16450,7.82148906491556E-08,,0.137782528684479,
16500,8.53674714119387E-08,1,0.069052287353937,0.939
16550,9.9672565529118E-08,,0.174105825852336,
16600,6.86781566843037E-08,,0.14264988352709,
16650,1.14576735607692E-08,,0.229994579592681,
16700,1.28282853870199E-07,,0.138170963452229,
16750,7.82148937844271E-08,,0.059874063499912,
16800,1.33051209197481E-07,,0.255713083402374,
16850,6.62939619642789E-08,,0.12582672111678,
16900,6.1525590436592E-08,,0.10064755895194,
16950,1.0205676821833E-07,,0.142966147903056,
17000,7.82149085703975E-08,1,0.079267975657749,0.928666666666667
17050,8.53674569124046E-08,,0.14685030508288,
17100,5.91414033837816E-08,,0.092492281380891,
17150,7.82148912242512E-08,,0.189811700491539,
17200,6.39097712210813E-08,,0.124373918480835,
17250,2.81469760559527E-08,,0.152277145242012,
17300,2.57627895760157E-08,,0.096941470505487,
17350,4.9604656631362E-08,,0.113562955006588,
17400,5.43730270199588E-08,,0.087718664959936,
17450,6.86781490170906E-08,,0.06283320873372,
17500,6.15255878719755E-08,1,0.163230937657814,0.929333333333333
17550,4.24520949178125E-08,,0.16972705668108,
17600,5.6757220036895E-08,,0.141002302828515,
17650,9.96725959581548E-08,,0.120297771352159,
17700,4.24520932102884E-08,,0.085778857771606,
17750,3.29153484362906E-08,,0.147106357843217,
17800,6.68930174664545E-09,,0.056904317016361,
17850,4.00679095836258E-08,,0.341175347253626,
17900,1.86102321412677E-08,,0.083005631855057,
17950,4.960465577649E-08,,0.058078166169053,
18000,2.09944191874188E-08,1,0.067891935434874,0.935
18050,9.07348765370733E-09,,0.084983992521131,
18100,5.67572561480769E-08,,0.117912229357254,
18150,5.6757221466863E-08,,0.182951182100653,
18200,1.86102315683925E-08,,0.133964723098082,
18250,9.07348851079975E-09,,0.071607097181615,
18300,1.86102321390473E-08,,0.083156018928047,
18350,1.86102321390473E-08,,0.087379690135468,
18400,1.86102327097021E-08,,0.062142025479887,
18450,-4.63256260977782E-10,,0.266991981974835,
18500,9.07348765370732E-09,1,0.047929022303133,0.936
18550,2.81469797574384E-08,,0.276691868702559,
18600,1.86102335645742E-08,,0.217393249193023,
18650,1.92092964608409E-09,,0.36409673988889,
18700,2.33786059471326E-08,,0.081480518720346,
18750,6.68930231730028E-09,,0.250527649423284,
18800,4.30511583958358E-09,,0.047470086844121,
18850,4.48362916384566E-08,,0.066260472244127,
18900,4.30511555314597E-09,,0.068563033597786,
18950,4.30511726511052E-09,,0.048983029389041,
19000,1.86102327119225E-08,1,0.313246829240138,0.948
19050,2.81469803303133E-08,,0.225237337057199,
19100,-4.63255974540182E-10,,0.142240413783854,
19150,1.62260470868575E-08,,0.075606134165543,
19200,9.07348851079974E-09,,0.158493228275537,
19250,1.62260470868575E-08,,0.103855169982822,
19300,9.07348851079976E-09,,0.134144577869216,
19350,1.38418600384859E-08,,0.038499144404279,
19400,2.81469780521345E-08,,0.064374242215944,
19450,4.72204928977082E-08,,0.131401505192667,
19500,2.09944228844644E-08,1,0.067520511910756,0.949666666666667
19550,1.86102398262369E-08,,0.106562354002508,
19600,1.92092964608409E-09,,0.07398233466706,
19650,6.68930459769947E-09,,0.176192613397534,
19700,1.62260462319854E-08,,0.105324868993308,
19750,1.9209302189593E-09,,0.160096740465061,
19800,9.07348765370733E-09,,0.148662140041539,
19850,4.30511583958356E-09,,0.177838233089932,
19900,-2.84744216803966E-09,,0.131140171474861,
19950,2.33786107832683E-08,,0.038409957110732,
20000,1.38418600407063E-08,1,0.210963913645871,0.936666666666667
20050,1.1457674131424E-08,,0.179704648935185,
20100,1.9209302189593E-09,,0.142806885931375,
20150,1.14576738472068E-08,,0.028422183065627,
20200,3.76837322053064E-08,,0.121084559589127,
20250,3.76837299315667E-08,,0.118958343903211,
20300,4.97835171419865E-07,,0.054210363781746,
20350,9.83270250666045E-05,,0.123361785973685,
20400,0.004055287518507,,0.126593631248064,
20450,0.082351607950652,,0.377054352790791,
20500,0.03747289289215,0.995,0.115846242776277,0.932
20550,0.000920835320561,,0.139756316899203,
20600,0.000470990241275,,0.096035454935704,
20650,0.139265382842998,,0.134182537327731,
20700,1.37760184839509E-05,,0.152428897828154,
20750,1.27270564178029E-06,,0.060372124081535,
20800,2.71995738589121E-06,,0.0366259766154,
20850,3.84434159725317E-06,,0.189125923060959,
20900,4.44710631083344E-05,,0.042798793609804,
20950,2.25603866877063E-05,,0.097261411598837,
21000,6.20096649564838E-05,1,0.051226264178051,0.944666666666667
21050,1.54690475278622E-06,,0.144449568371916,
21100,1.05096985340929E-06,,0.171067563442149,
21150,7.49960058987747E-06,,0.085276920973835,
21200,1.46123583898822E-05,,0.08216918151862,
21250,7.24333301184988E-07,,0.131116194197417,
21300,1.52124818707621E-07,,0.071477181870016,
21350,1.12728604433928E-06,,0.032817154393195,
21400,2.57030123938888E-07,,0.108840722376657,
21450,0.000192069551982,,0.067758852869832,
21500,2.71145765473863E-05,1,0.079973856167803,0.946333333333333
21550,6.56876607816838E-05,,0.052241399242735,
21600,1.23514548285547E-07,,0.116004144270735,
21650,1.7733899371255E-06,,0.31458633855003,
21700,3.52995377672817E-08,,0.183562440576369,
21750,1.33051416412568E-07,,0.169216632773442,
21800,7.10623727361867E-08,,0.23918368335031,
21850,1.15589505901943E-06,,0.199615642761916,
21900,2.06961493666321E-07,,0.245175499611586,
21950,7.10623514132052E-08,,0.147767596130133,
22000,1.27272865208703E-06,1,0.138895722295685,0.946333333333333
22050,1.54508971647556E-07,,0.239996112289414,
22100,4.24521162452253E-08,,0.235634150839242,
22150,4.96046594779756E-08,,0.130145110860721,
22200,2.16498499920402E-07,,0.166696247588811,
22250,-4.63256260977783E-10,,0.078729251514958,
22300,2.11729768264414E-07,,0.109989047800531,
22350,4.00679138513261E-08,,0.107582525595872,
22400,2.92793813287462E-07,,0.055096494594485,
22450,5.4373054313724E-08,,0.070997816192502,
22500,1.30667102316281E-07,1,0.056332603032069,0.948666666666667
22550,7.34465481316336E-08,,0.20665473032362,
22600,8.88849797035403E-07,,0.033554954577914,
22650,2.41444321789469E-05,,0.025459906944805,
22700,1.11593560749795E-07,,0.15720105980512,
22750,1.38418600407063E-08,,0.037706968435993,
22800,5.43730369808878E-08,,0.201997527017116,
22850,4.72204707220798E-08,,0.06256103246032,
22900,3.05311702164184E-08,,0.112988940801376,
22950,8.53674884760902E-08,,0.144035875713511,
23000,8.05991229125392E-08,1,0.078746332901109,0.941666666666667
23050,3.76837523914156E-08,,0.146762426308866,
23100,2.81469757672948E-08,,0.150700758072718,
23150,-5.23162807510153E-09,,0.019465987178023,
23200,3.52995397568033E-08,,0.04273541309553,
23250,3.76837359067939E-08,,0.026049995248525,
23300,4.3051164102384E-09,,0.096600026324242,
23350,1.14576752727338E-08,,0.064253084325204,
23400,4.30511726511051E-09,,0.022138152995164,
23450,7.58307604753916E-08,,0.023941019230955,
23500,4.96046603261878E-08,1,0.119528348174859,0.947666666666667
23550,4.30511641023839E-09,,0.02890862798928,
23600,6.68930203308305E-09,,0.033735765248325,
23650,-2.84744188160206E-09,,0.021513142163202,
23700,4.30511583958358E-09,,0.10439351633287,
23750,1.14576769824781E-08,,0.040267877918243,
23800,1.38418608977987E-08,,0.08694371783679,
23850,-2.84744216803966E-09,,0.279423712495366,
23900,8.29834503735773E-08,,0.213051040903575,
23950,6.68930317217238E-09,,0.066851099450539,
24000,2.57627961285554E-08,1,0.121298061801897,0.949666666666667
24050,1.6226048225947E-08,,0.144731942186096,
24100,-5.23162807510154E-09,,0.211540047374484,
24150,-5.23162807510153E-09,,0.099694334049027,
24200,-4.6325626097778E-10,,0.094798373038858,
24250,-5.23162778866394E-09,,0.136552628508298,
24300,9.07349164163067E-09,,0.008805312898834,
24350,-5.23162807510153E-09,,0.047737272287522,
24400,4.00679476821019E-08,,0.051777802102791,
24450,1.9209299325217E-09,,0.109777114896295,
24500,6.68930174664545E-09,1,0.258544875569679,0.949666666666667
24550,-2.84744216803966E-09,,0.055786266119923,
24600,6.68930317217239E-09,,0.110386714115537,
24650,-4.63256260977781E-10,,0.151449993981867,
24700,1.9209299325217E-09,,0.278033773507938,
24750,-2.84744216803966E-09,,0.114891822982292,
24800,-5.23162807510154E-09,,0.023239248362089,
24850,-7.61581398216342E-09,,0.205380104334134,
24900,9.07349334915508E-09,,0.205646064701133,
24950,2.57627966969903E-08,,0.146623589729465,
25000,1.62260553380422E-08,1,0.126539243375674,0.95
25050,-5.23162807510153E-09,,0.12143719385187,
25100,-2.84744216803966E-09,,0.054723556971592,
25150,-5.23162807510153E-09,,0.063857469716856,
25200,-5.23162778866394E-09,,0.065090074460256,
25250,-2.84744188160206E-09,,0.067782115149581,
25300,-7.61581398216342E-09,,0.127892198017241,
25350,-5.23162807510154E-09,,0.053506569751112,
25400,4.305116696676E-09,,0.130366481334479,
25450,-2.84744131094723E-09,,0.060658845417642,
25500,-9.99999988922529E-09,1,0.059563231565342,0.961666666666667
25550,-7.61581398216342E-09,,0.096833790667311,
25600,-9.99999988922529E-09,,0.030385015785862,
25650,9.07349079119883E-09,,0.090373407636617,
25700,-5.23162778866393E-09,,0.152501674272374,
25750,9.07349164163067E-09,,0.223003373513401,
25800,2.09944299987809E-08,,0.095333228745248,
25850,6.68930431126187E-09,,0.070368102953358,
25900,-4.63255974540179E-10,,0.139054228772989,
25950,4.3051198275069E-09,,0.049033394220307,
26000,9.07348936567188E-09,1,0.051999310626574,0.959
26050,-4.63255403885356E-10,,0.085176425193161,
26100,3.05311733494704E-08,,0.060826218495545,
26150,-5.23162807510153E-09,,0.114109772990995,
26200,-7.61581398216342E-09,,0.060094006573015,
26250,-9.99999988922529E-09,,0.09133511524,
26300,-5.23162807510154E-09,,0.04813736304451,
26350,-7.61581398216342E-09,,0.013205487294685,
26400,-9.99999988922529E-09,,0.036698977259668,
26450,-9.99999988922529E-09,,0.091921384318565,
26500,-2.84744216803966E-09,1,0.080907320607311,0.946333333333333
26550,-5.23162807510154E-09,,0.082773826210412,
26600,-5.23162778866393E-09,,0.049520834976568,
26650,-9.99999988922529E-09,,0.100517503736839,
26700,-9.99999988922529E-09,,0.105690528462375,
26750,2.81470087631681E-08,,0.112148458759924,
26800,-7.61581398216342E-09,,0.044558618856218,
26850,-9.99999988922529E-09,,0.075919840626452,
26900,-9.99999988922529E-09,,0.056186720852879,
26950,-7.61581398216342E-09,,0.027400762513195,
27000,-9.99999988922529E-09,1,0.026038490995142,0.959333333333333
27050,-9.99999988922529E-09,,0.048137240308997,
27100,-9.99999988922529E-09,,0.13930231204547,
27150,-7.61581398216342E-09,,0.180279625056596,
27200,-9.99999988922529E-09,,0.004375051875515,
27250,-9.99999988922529E-09,,0.18455491792912,
27300,-5.23162778866393E-09,,0.013378807038738,
27350,-9.99999988922529E-09,,0.18536143684105,
27400,-7.61581398216342E-09,,0.15888603306846,
27450,-9.99999988922529E-09,,0.03405101446346,
27500,-5.23162807510154E-09,1,0.124467278611948,0.953333333333333
27550,-7.61581398216342E-09,,0.069479192375584,
27600,-9.99999988922529E-09,,0.123108434016848,
27650,-7.61581398216341E-09,,0.086430637789022,
27700,-9.99999988922529E-09,,0.128745846210598,
27750,-9.99999988922529E-09,,0.047881424076244,
27800,-7.61581398216342E-09,,0.134799531249215,
27850,-9.99999988922529E-09,,0.05513976600004,
27900,-9.99999988922529E-09,,0.185290150450726,
27950,-7.61581398216341E-09,,0.105330582682179,
28000,-9.99999988922529E-09,1,0.131062719819502,0.963666666666667
28050,-9.99999988922529E-09,,0.066395599187333,
28100,-9.99999988922529E-09,,0.077529313192083,
28150,-9.99999988922529E-09,,0.095754788170193,
28200,-9.99999988922529E-09,,0.047714477025648,
28250,-9.99999988922529E-09,,0.119803861717993,
28300,-9.99999988922529E-09,,0.02604194991832,
28350,-7.61581398216342E-09,,0.21417191045203,
28400,-9.99999988922529E-09,,0.125085736621521,
28450,-9.99999988922529E-09,,0.1771978068072,
28500,-7.61581398216342E-09,1,0.091822712845577,0.964
28550,-7.61581398216342E-09,,0.038747810733853,
28600,-7.61581398216341E-09,,0.119171496157947,
28650,-9.99999988922529E-09,,0.078336649925395,
28700,-9.99999988922529E-09,,0.114696034999574,
