i,loss,Accuracy
0,0.844452494978905,0.392666666666667
50,0.757119492888451,
100,0.931785497069359,
150,0.71629125893116,
200,0.866080194413662,
250,0.742780275195837,
300,0.778166923820972,
350,0.643926231395453,
400,0.499398328232346,
450,0.94921198876109,
500,0.748900818377733,0.695666666666667
550,0.602531376555562,
600,0.787921593412757,
650,0.628748711273074,
700,0.72706967253238,
750,0.853797781318426,
800,0.687133442759514,
850,0.506568899676204,
900,0.709628866205458,
950,0.627794336909428,
1000,0.718723656591028,0.757
1050,0.498343169931322,
1100,0.666912028412335,
1150,0.458653265102766,
1200,0.559926608214155,
1250,0.606152526501101,
1300,0.597700620302931,
1350,0.503840685577597,
1400,0.636880694748834,
1450,0.479466053461656,
1500,0.522230790581089,0.782666666666667
1550,0.595106181474403,
1600,0.528570608370937,
1650,0.443921040277928,
1700,0.25520127557771,
1750,0.637581630088243,
1800,0.580784248746932,
1850,0.552067803349346,
1900,0.413895751597593,
1950,0.48001403266564,
2000,0.613134570363909,0.831
2050,0.43337087395601,
2100,0.359147255799035,
2150,0.611413144777762,
2200,0.277635393998353,
2250,0.337827326959232,
2300,0.49759269399452,
2350,0.281449183330405,
2400,0.231372605340439,
2450,0.251385781435238,
2500,0.56652266733232,0.851
2550,0.341980815941934,
2600,0.395146878412634,
2650,0.571035751230083,
2700,0.226232072992716,
2750,0.444110640109284,
2800,0.196180085418164,
2850,0.427216470708154,
2900,0.454795945450023,
2950,0.443681490454128,
3000,0.534494277250487,0.846333333333333
3050,0.395289318658179,
3100,0.475462790117599,
3150,0.381939308017318,
3200,0.313458857856313,
3250,0.337368840439012,
3300,0.266069302998949,
3350,0.339832123385204,
3400,0.347902175093186,
3450,0.340485218787217,
3500,0.47670819942141,0.874333333333333
3550,0.43699810494436,
3600,0.359121413574176,
3650,0.310357317932649,
3700,0.403041296203446,
3750,0.408804157031118,
3800,0.256409015074896,
3850,0.255562236396654,
3900,0.551408841800148,
3950,0.142150590210804,
4000,0.194728781862068,0.879666666666667
4050,0.403032496851902,
4100,0.255219679550937,
4150,0.291470089225838,
4200,0.463471042341143,
4250,0.293477257401682,
4300,0.079142206033866,
4350,0.295118698186179,
4400,0.394209660725028,
4450,0.210266103592585,
4500,0.370774705862968,0.879
4550,0.323372744266817,
4600,0.25891750547177,
4650,0.342278721433158,
4700,0.335879714988841,
4750,0.199394612267042,
4800,0.43571345866487,
4850,0.146805171985034,
4900,0.452968753560272,
4950,0.209273803630203,
5000,0.342528176995929,0.888666666666667
5050,0.261073583991824,
5100,0.314966262490198,
5150,0.357158571667715,
5200,0.409386643408798,
5250,0.184745299229107,
5300,0.260732618153197,
5350,0.334565577728499,
5400,0.3460162596585,
5450,0.244700208177819,
5500,0.332085635429557,0.891
5550,0.295395643658157,
5600,0.310670781955378,
5650,0.069049438460534,
5700,0.207116058632197,
5750,0.31615019752182,
5800,0.387263383476748,
5850,0.259916155891187,
5900,0.239742080951264,
5950,0.290291644866702,
6000,0.226760692708876,0.894
6050,0.242941807661264,
6100,0.456506498696799,
6150,0.14851747472936,
6200,0.294649824683511,
6250,0.24428795941405,
6300,0.386703039778672,
6350,0.133589253981372,
6400,0.322332840750205,
6450,0.288822480639301,
6500,0.434081648986112,0.889
6550,0.195236399448768,
6600,0.243149853724472,
6650,0.30797584207316,
6700,0.242477048515793,
6750,0.316845407111255,
6800,0.139795250482985,
6850,0.310347727231499,
6900,0.370297601755699,
6950,0.358816901195405,
7000,0.26335489398276,0.901
7050,0.226905509284152,
7100,0.266766410137579,
7150,0.117567142018868,
7200,0.281627844032517,
7250,0.16754436319929,
7300,0.310051958461699,
7350,0.29166272064801,
7400,0.213631472432171,
7450,0.199256388894209,
7500,0.330110805106806,0.904
7550,0.2532249761629,
7600,0.296831509432413,
7650,0.099182700858923,
7700,0.167088950807864,
7750,0.262692096578156,
7800,0.166495747609732,
7850,0.220802843539071,
7900,0.283001460524683,
7950,0.465562916239887,
8000,0.254061585430072,0.912666666666667
8050,0.27702582254331,
8100,0.346571516023665,
8150,0.090440004059692,
8200,0.122171106352139,
8250,0.142921651889956,
8300,0.235398893372561,
8350,0.112589717774708,
8400,0.212894678502697,
8450,0.366227175286658,
8500,0.219519428853937,0.909333333333333
8550,0.337851355215205,
8600,0.370561568491466,
8650,0.346184467621588,
8700,0.178769294912017,
8750,0.336650645502546,
8800,0.224033751383959,
8850,0.241167512359614,
8900,0.132445016200031,
8950,0.13481572478354,
9000,0.368882954811103,0.909666666666667
9050,0.117412250570908,
9100,0.187397787041168,
9150,0.122560904228374,
9200,0.19285694592725,
9250,0.161210516798175,
9300,0.064826558426384,
9350,0.253449731788119,
9400,0.094796523885329,
9450,0.131411022442291,
9500,0.218506083920361,0.909333333333333
9550,0.159283495168885,
9600,0.335680679452454,
9650,0.167765863094244,
9700,0.232660874787497,
9750,0.239008455322819,
9800,0.134830487594546,
9850,0.174079954279343,
9900,0.168288780153298,
9950,0.330601682093683,
10000,0.10835041914979,0.913666666666667
10050,0.19829987134927,
10100,0.18845542472013,
10150,0.196596713054964,
10200,0.215331400824116,
10250,0.217385866293354,
10300,0.249256443652544,
10350,0.448718182685625,
10400,0.13129803804386,
10450,0.186121027073623,
10500,0.227642834770904,0.916333333333333
10550,0.347343008558597,
10600,0.193976854633156,
10650,0.152243567388307,
10700,0.237275616527483,
10750,0.249094589771053,
10800,0.098740905777294,
10850,0.264699185276958,
10900,0.168899082600096,
10950,0.264443318799803,
11000,0.133723089278654,0.919666666666667
11050,0.292018868922786,
11100,0.155286619628681,
11150,0.102369432750848,
11200,0.160842154338342,
11250,0.178724254531766,
11300,0.230230728422339,
11350,0.099410977665287,
11400,0.324142158655933,
11450,0.2602007267059,
11500,0.296631893623321,0.919666666666667
11550,0.208017663715107,
11600,0.177818619459667,
11650,0.179978376888792,
11700,0.193894561422955,
11750,0.245433049365259,
11800,0.13033741569124,
11850,0.261428383108006,
11900,0.449523996992875,
11950,0.207261800617698,
12000,0.178107520492886,0.928
12050,0.174055432371353,
12100,0.051915452443792,
12150,0.222778476836723,
12200,0.14793590657352,
12250,0.140465194744735,
12300,0.100290835788368,
12350,0.157236712673269,
12400,0.184813369073348,
12450,0.18528593842487,
12500,0.07017442815375,0.916333333333333
12550,0.055462918286214,
12600,0.294255200239485,
12650,0.289291978570486,
12700,0.152457887706323,
12750,0.183772785352767,
12800,0.21063814288857,
12850,0.229210392289717,
12900,0.102904120680939,
12950,0.056068612716701,
13000,0.152958316988834,0.926666666666667
13050,0.180096093252517,
13100,0.194679058353946,
13150,0.337820418888565,
13200,0.143170587827699,
13250,0.238531162420924,
13300,0.120544111467724,
13350,0.171893898557644,
13400,0.351977389589974,
13450,0.200151965021178,
13500,0.192634138435159,0.922333333333333
13550,0.114417400694973,
13600,0.338001658758754,
13650,0.190224950890621,
13700,0.102232997760588,
13750,0.158886526826725,
13800,0.242584889399942,
13850,0.114668563938165,
13900,0.197105223036926,
13950,0.217998456442941,
14000,0.09526585343482,0.921
14050,0.224149431074117,
14100,0.174148248238165,
14150,0.030353613743627,
14200,0.163374163231453,
14250,0.163992818530557,
14300,0.203799980837831,
14350,0.248630714185356,
14400,0.129968210465382,
14450,0.103875281170244,
14500,0.266911805339322,0.934666666666667
14550,0.183810446553522,
14600,0.164369094687905,
14650,0.181878384644822,
14700,0.071953545149181,
14750,0.082303081282003,
14800,0.146113479613976,
14850,0.187432694780258,
14900,0.207517051360006,
14950,0.110013974003871,
15000,0.172840128352527,0.930666666666667
15050,0.219224354061073,
15100,0.209838124041863,
15150,0.211246795635814,
15200,0.156688125178383,
15250,0.191239052974039,
15300,0.121014411105051,
15350,0.16287765260544,
15400,0.091704874153862,
15450,0.272512488093396,
15500,0.092335242177244,0.929666666666667
15550,0.252758907899244,
15600,0.14265571872659,
15650,0.197529641557962,
15700,0.255165676596818,
15750,0.115814693462648,
15800,0.090193726539062,
15850,0.09736597678904,
15900,0.13268837145695,
15950,0.107369848724447,
16000,0.038998233505503,0.929333333333333
16050,0.184434558645554,
16100,0.097059832224476,
16150,0.141497835649744,
16200,0.262989236699442,
16250,0.173623713739044,
16300,0.135959935472497,
16350,0.187595791168881,
16400,0.418428491576588,
16450,0.137782528684479,
16500,0.069052287353937,0.939
16550,0.174105825852336,
16600,0.14264988352709,
16650,0.229994579592681,
16700,0.138170963452229,
16750,0.059874063499912,
16800,0.255713083402374,
16850,0.12582672111678,
16900,0.10064755895194,
16950,0.142966147903056,
17000,0.079267975657749,0.928666666666667
17050,0.14685030508288,
17100,0.092492281380891,
17150,0.189811700491539,
17200,0.124373918480835,
17250,0.152277145242012,
17300,0.096941470505487,
17350,0.113562955006588,
17400,0.087718664959936,
17450,0.06283320873372,
17500,0.163230937657814,0.929333333333333
17550,0.16972705668108,
17600,0.141002302828515,
17650,0.120297771352159,
17700,0.085778857771606,
17750,0.147106357843217,
17800,0.056904317016361,
17850,0.341175347253626,
17900,0.083005631855057,
17950,0.058078166169053,
18000,0.067891935434874,0.935
18050,0.084983992521131,
18100,0.117912229357254,
18150,0.182951182100653,
18200,0.133964723098082,
18250,0.071607097181615,
18300,0.083156018928047,
18350,0.087379690135468,
18400,0.062142025479887,
18450,0.266991981974835,
18500,0.047929022303133,0.936
18550,0.276691868702559,
18600,0.217393249193023,
18650,0.36409673988889,
18700,0.081480518720346,
18750,0.250527649423284,
18800,0.047470086844121,
18850,0.066260472244127,
18900,0.068563033597786,
18950,0.048983029389041,
19000,0.313246829240138,0.948
19050,0.225237337057199,
19100,0.142240413783854,
19150,0.075606134165543,
19200,0.158493228275537,
19250,0.103855169982822,
19300,0.134144577869216,
19350,0.038499144404279,
19400,0.064374242215944,
19450,0.131401505192667,
19500,0.067520511910756,0.949666666666667
19550,0.106562354002508,
19600,0.07398233466706,
19650,0.176192613397534,
19700,0.105324868993308,
19750,0.160096740465061,
19800,0.148662140041539,
19850,0.177838233089932,
19900,0.131140171474861,
19950,0.038409957110732,
20000,0.210963913645871,0.936666666666667
20050,0.179704648935185,
20100,0.142806885931375,
20150,0.028422183065627,
20200,0.121084559589127,
20250,0.118958343903211,
20300,0.054210363781746,
20350,0.123361785973685,
20400,0.126593631248064,
20450,0.377054352790791,
20500,0.115846242776277,0.932
20550,0.139756316899203,
20600,0.096035454935704,
20650,0.134182537327731,
20700,0.152428897828154,
20750,0.060372124081535,
20800,0.0366259766154,
20850,0.189125923060959,
20900,0.042798793609804,
20950,0.097261411598837,
21000,0.051226264178051,0.944666666666667
21050,0.144449568371916,
21100,0.171067563442149,
21150,0.085276920973835,
21200,0.08216918151862,
21250,0.131116194197417,
21300,0.071477181870016,
21350,0.032817154393195,
21400,0.108840722376657,
21450,0.067758852869832,
21500,0.079973856167803,0.946333333333333
21550,0.052241399242735,
21600,0.116004144270735,
21650,0.31458633855003,
21700,0.183562440576369,
21750,0.169216632773442,
21800,0.23918368335031,
21850,0.199615642761916,
21900,0.245175499611586,
21950,0.147767596130133,
22000,0.138895722295685,0.946333333333333
22050,0.239996112289414,
22100,0.235634150839242,
22150,0.130145110860721,
22200,0.166696247588811,
22250,0.078729251514958,
22300,0.109989047800531,
22350,0.107582525595872,
22400,0.055096494594485,
22450,0.070997816192502,
22500,0.056332603032069,0.948666666666667
22550,0.20665473032362,
22600,0.033554954577914,
22650,0.025459906944805,
22700,0.15720105980512,
22750,0.037706968435993,
22800,0.201997527017116,
22850,0.06256103246032,
22900,0.112988940801376,
22950,0.144035875713511,
23000,0.078746332901109,0.941666666666667
23050,0.146762426308866,
23100,0.150700758072718,
23150,0.019465987178023,
23200,0.04273541309553,
23250,0.026049995248525,
23300,0.096600026324242,
23350,0.064253084325204,
23400,0.022138152995164,
23450,0.023941019230955,
23500,0.119528348174859,0.947666666666667
23550,0.02890862798928,
23600,0.033735765248325,
23650,0.021513142163202,
23700,0.10439351633287,
23750,0.040267877918243,
23800,0.08694371783679,
23850,0.279423712495366,
23900,0.213051040903575,
23950,0.066851099450539,
24000,0.121298061801897,0.949666666666667
24050,0.144731942186096,
24100,0.211540047374484,
24150,0.099694334049027,
24200,0.094798373038858,
24250,0.136552628508298,
24300,0.008805312898834,
24350,0.047737272287522,
24400,0.051777802102791,
24450,0.109777114896295,
24500,0.258544875569679,0.949666666666667
24550,0.055786266119923,
24600,0.110386714115537,
24650,0.151449993981867,
24700,0.278033773507938,
24750,0.114891822982292,
24800,0.023239248362089,
24850,0.205380104334134,
24900,0.205646064701133,
24950,0.146623589729465,
25000,0.126539243375674,0.95
25050,0.12143719385187,
25100,0.054723556971592,
25150,0.063857469716856,
25200,0.065090074460256,
25250,0.067782115149581,
25300,0.127892198017241,
25350,0.053506569751112,
25400,0.130366481334479,
25450,0.060658845417642,
25500,0.059563231565342,0.961666666666667
25550,0.096833790667311,
25600,0.030385015785862,
25650,0.090373407636617,
25700,0.152501674272374,
25750,0.223003373513401,
25800,0.095333228745248,
25850,0.070368102953358,
25900,0.139054228772989,
25950,0.049033394220307,
26000,0.051999310626574,0.959
26050,0.085176425193161,
26100,0.060826218495545,
26150,0.114109772990995,
26200,0.060094006573015,
26250,0.09133511524,
26300,0.04813736304451,
26350,0.013205487294685,
26400,0.036698977259668,
26450,0.091921384318565,
26500,0.080907320607311,0.946333333333333
26550,0.082773826210412,
26600,0.049520834976568,
26650,0.100517503736839,
26700,0.105690528462375,
26750,0.112148458759924,
26800,0.044558618856218,
26850,0.075919840626452,
26900,0.056186720852879,
26950,0.027400762513195,
27000,0.026038490995142,0.959333333333333
27050,0.048137240308997,
27100,0.13930231204547,
27150,0.180279625056596,
27200,0.004375051875515,
27250,0.18455491792912,
27300,0.013378807038738,
27350,0.18536143684105,
27400,0.15888603306846,
27450,0.03405101446346,
27500,0.124467278611948,0.953333333333333
27550,0.069479192375584,
27600,0.123108434016848,
27650,0.086430637789022,
27700,0.128745846210598,
27750,0.047881424076244,
27800,0.134799531249215,
27850,0.05513976600004,
27900,0.185290150450726,
27950,0.105330582682179,
28000,0.131062719819502,0.963666666666667
28050,0.066395599187333,
28100,0.077529313192083,
28150,0.095754788170193,
28200,0.047714477025648,
28250,0.119803861717993,
28300,0.02604194991832,
28350,0.21417191045203,
28400,0.125085736621521,
28450,0.1771978068072,
28500,0.091822712845577,0.964
28550,0.038747810733853,
28600,0.119171496157947,
28650,0.078336649925395,
28700,0.114696034999574,
28750,0.078636085125039,
28800,0.118397277519569,
28850,0.106514243582489,
28900,0.040638891434614,
28950,0.119239935013486,
29000,0.06347484446071,0.956666666666667
29050,0.064635432018939,
29100,0.039644734756618,
29150,0.089166488726638,
29200,0.052605479688044,
29250,0.097227024677478,
29300,0.045607879990701,
29350,0.041258303994577,
29400,0.038114746563585,
29450,0.143483496137929,
29500,0.066831531240006,0.963666666666667
29550,0.075080177570332,
29600,0.083621565095763,
29650,0.042032889881017,
29700,0.045959932783046,
29750,0.031740622627983,
29800,0.043071153119652,
29850,0.047142748010888,
