Iterations,DeepProblog_Loss,DeepProblog_Accuracy,PyTorch_Loss,PyTorch_Accuracy
2550,0.008406281755233,,0.55807098591933,
2600,0.004318828313426,,0.319836873761378,
2650,0.081761835711533,,0.308940078356536,
2700,0.002805352597215,,0.429797266953974,
2750,0.005315465290951,,0.372794985648361,
2800,0.003358246011791,,0.316922018117038,
2850,0.025956575974432,,0.359297466503631,
2900,0.06611826074724,,0.130733711576904,
2950,0.005157969742464,,0.34159213156905,
3000,0.009766687637559,1,0.328825409107958,0.876
3050,0.001823694855738,,0.465450119970192,
3100,0.001770136314515,,0.320132673769258,
3150,0.038851292019477,,0.296881438351556,
3200,0.013169103372228,,0.393331117940834,
3250,0.002882502187447,,0.366104033692391,
3300,0.000802303020868,,0.358753468003706,
3350,0.000629201623015,,0.392095993176335,
3400,0.000602721236547,,0.411336796537653,
3450,0.001205299997017,,0.260179878321942,
3500,0.000424020564097,1,0.695882104110788,0.886666666666667
3550,0.000517885274302,,0.30687260676641,
3600,0.000562069845816,,0.316361796127167,
3650,0.000313441712484,,0.250901830971125,
3700,0.000870350689872,,0.207151197605999,
3750,0.000351498322636,,0.772819314296357,
3800,0.000414570579276,,0.329591639293358,
3850,0.000456666207224,,0.448493698133243,
3900,0.000365359705112,,0.193374175449571,
3950,0.043980704040754,,0.359879068575101,
4000,0.000618115605066,1,0.259367268848582,0.874666666666667
4050,0.000699772643035,,0.130693014630087,
4100,0.001083726264494,,0.350596034758419,
4150,0.000606467427318,,0.161326722489239,
4200,0.000592295517554,,0.391345144722873,
4250,0.001444714278474,,0.28276227301496,
4300,0.000182837919675,,0.342048067065662,
4350,0.000448384522172,,0.123862863785762,
4400,0.000183424545954,,0.077478431787531,
4450,0.000155039584604,,0.162463680376968,
4500,0.000135622240025,1,0.169290424092469,0.88
4550,0.000114020927192,,0.30344823719337,
4600,0.000147292666771,,0.364919684424349,
4650,0.000142088110029,,0.164477972806708,
4700,0.000126136935743,,0.185314821602151,
4750,0.000151341215337,,0.144294677207672,
4800,0.000148710255603,,0.161639171366933,
4850,0.000125894973414,,0.127693308653925,
4900,0.000198979728398,,0.22625713234004,
4950,0.000137030747736,,0.341783045922391,
5000,0.000109465040883,1,0.322375340156141,0.889333333333333
5050,0.000117485664159,,0.290114412399798,
5100,0.000201296138009,,0.396523587068251,
5150,7.99106405043126E-05,,0.167601956044309,
5200,8.84070556248856E-05,,0.23839131844752,
5250,0.00021189745819,,0.192852542132466,
5300,7.09939589406757E-05,,0.163731674028727,
5350,8.35851439557779E-05,,0.272396546250766,
5400,0.00033198569641,,0.330393781186649,
5450,7.56000398214543E-05,,0.196523964608314,
5500,0.000115159815965,1,0.27127006668903,0.896
5550,6.54432686722363E-05,,0.240174520228629,
5600,7.88421107780912E-05,,0.23757508344308,
5650,8.15082245937964E-05,,0.153825550195106,
5700,9.97904067327251E-05,,0.231152217941235,
5750,0.000132351254827,,0.290090110087403,
5800,5.55470436270066E-05,,0.176950716571517,
5850,7.45742928045376E-05,,0.251936493065541,
5900,5.70117912199923E-05,,0.187110445340268,
5950,6.46859119058236E-05,,0.230686471740693,
6000,5.2242876066595E-05,1,0.086659092744435,0.904
6050,5.41191858810051E-05,,0.145826765047528,
6100,5.69668384717302E-05,,0.403187758701624,
6150,9.16505030811949E-05,,0.204915726024237,
6200,5.90562046184027E-05,,0.231541049941542,
6250,4.42551630863281E-05,,0.322048588964753,
6300,4.34180661019812E-05,,0.22623115720291,
6350,3.39872731983774E-05,,0.281517525725876,
6400,5.11381424586298E-05,,0.191254864055059,
6450,6.40388653910444E-05,,0.12401496764498,
6500,3.43074655353138E-05,1,0.198277609075485,0.902666666666667
6550,3.96953257277201E-05,,0.261515056328699,
6600,5.03349001442549E-05,,0.309667365997793,
6650,3.06145303339364E-05,,0.097450707775322,
6700,3.5983018068175E-05,,0.160997176247402,
6750,4.19073352579542E-05,,0.252179413384583,
6800,4.23487181795019E-05,,0.456798190638146,
6850,5.05811583361082E-05,,0.327283186942404,
6900,3.17270408512608E-05,,0.27935087566706,
6950,3.85595472156305E-05,,0.229935493007433,
7000,5.7442591392551E-05,1,0.260752326349375,0.896
7050,3.45074706613942E-05,,0.304408775602694,
7100,2.92098775743153E-05,,0.406705145731216,
7150,2.56607352306401E-05,,0.217875298899316,
7200,3.3872089095517E-05,,0.313921328311848,
7250,2.79860274212229E-05,,0.163662957078372,
7300,2.25974203953967E-05,,0.262662844896954,
7350,2.62882895105498E-05,,0.136425536726227,
7400,2.08069314154339E-05,,0.375440213602976,
7450,2.95848686536539E-05,,0.216876375824602,
7500,3.64717061249441E-05,1,0.190377897445865,0.902666666666667
7550,2.17750501670931E-05,,0.277632258122484,
7600,2.97083766995906E-05,,0.315906589158785,
7650,1.79504207567799E-05,,0.273464565549368,
7700,2.5497363757293E-05,,0.160583308528488,
7750,2.02744810457665E-05,,0.21999828759444,
7800,1.87625428647072E-05,,0.171478758227812,
7850,1.774080450607E-05,,0.139090595576088,
7900,1.20326731067005E-05,,0.059745046062989,
7950,1.77764746342397E-05,,0.145233127054164,
8000,1.68990829584383E-05,1,0.290439256290841,0.906666666666667
8050,1.19182502492594E-05,,0.214896056602252,
8100,1.41141487315681E-05,,0.289417465118199,
8150,2.21456841909487E-05,,0.155024863923677,
8200,1.22521492051292E-05,,0.284129042825225,
8250,1.2099442809411E-05,,0.182235480820691,
8300,1.41490520589189E-05,,0.094034474722047,
8350,1.23689764843408E-05,,0.31488217806831,
8400,1.48582375185776E-05,,0.207491250817576,
8450,1.1908753445138E-05,,0.117626709829642,
8500,1.01944528579399E-05,1,0.276353801975572,0.906666666666667
8550,1.17552289514439E-05,,0.074350202082484,
8600,1.21973390141314E-05,,0.188956941444811,
8650,1.11457607641957E-05,,0.288137309759086,
8700,1.63212142573179E-05,,0.163127856185597,
8750,1.00800040237937E-05,,0.091596034708113,
8800,1.4252522351787E-05,,0.161795666747458,
8850,1.81714212996129E-05,,0.056315162568662,
8900,6.0816402931848E-06,,0.062398610060449,
8950,9.95365569689201E-06,,0.101762585327669,
9000,1.22353768085364E-05,1,0.17495763116435,0.906666666666667
9050,9.90125966023982E-06,,0.022958128152986,
9100,1.18207470104181E-05,,0.224881967114795,
9150,1.27719105986866E-05,,0.038484689447736,
9200,8.52784265878278E-06,,0.199888580621553,
9250,7.16884898130681E-06,,0.155548416370524,
9300,1.0952709872429E-05,,0.146186214462368,
9350,1.00371122798333E-05,,0.032340478520014,
9400,1.36437494815918E-05,,0.043368240552785,
9450,1.27965921984679E-05,,0.143444574935395,
9500,5.93620818406088E-06,1,0.127184281114762,0.877333333333333
9550,9.90128329768871E-06,,0.089566946515392,
9600,6.1127055818798E-06,,0.121565712741695,
9650,3.29449626809125E-06,,0.133293955077299,
9700,6.77308511109981E-06,,0.209054517353116,
9750,5.11364644450281E-06,,0.147981280352776,
9800,7.76015824174557E-06,,0.125604458424045,
9850,6.02442644423209E-06,,0.237635931320367,
9900,6.21754086920021E-06,,0.273198575126961,
9950,5.30676862335302E-06,,0.004691831587071,
10000,6.21754103471899E-06,1,0.21094577985233,0.918666666666667
10050,5.57142737909507E-06,,0.070741395790446,
10100,4.2338737300499E-06,,0.183751357957383,
10150,5.10412567509303E-06,,0.139585912309778,
10200,3.49477076445919E-06,,0.09755972551827,
10250,4.4532197610721E-06,,0.258955451146503,
10300,5.1685058885956E-06,,0.124174668194501,
10350,2.8724938265008E-06,,0.102422273753203,
10400,9.24812554664178E-06,,0.238237496829558,
10450,5.29011369262788E-06,,0.125606567300455,
10500,3.75227912380168E-06,1,0.127521212201354,0.910666666666667
10550,5.78370746414756E-06,,0.085962433490546,
10600,4.61061592356675E-06,,0.239412065532516,
10650,3.01793314211609E-06,,0.150918703955923,
10700,4.96108553822292E-06,,0.11256348138847,
10750,3.18959379028025E-06,,0.102786347039212,
10800,2.79858683817975E-06,,0.151296735996182,
10850,1.97841683930491E-06,,0.331809654858879,
10900,2.52678525216103E-06,,0.153128040018046,
10950,4.58199887624638E-06,,0.210108690093175,
11000,1.8210598095746E-06,1,0.066372533991704,0.929333333333333
11050,2.46718045835065E-06,,0.220836278123584,
11100,3.45427828129911E-06,,0.177108807220679,
11150,3.96208216491428E-06,,0.100188416273245,
11200,1.93311713365567E-06,,0.13531740314747,
11250,1.43720321732718E-06,,0.179532163166889,
11300,1.65178343484531E-06,,0.119480692885452,
11350,1.66370227478161E-06,,0.135663477070022,
11400,2.16915474752613E-06,,0.062701366229104,
11450,1.4467417413175E-06,,0.065139622388655,
11500,1.47058287081145E-06,1,0.120000897229848,0.917333333333333
11550,1.12010701066624E-06,,0.102492740353429,
11600,1.93789423086982E-06,,0.234086636607102,
11650,2.0714047265829E-06,,0.231935853732467,
11700,1.90451354705543E-06,,0.137260613599484,
11750,1.41097967034774E-06,,0.043432084656328,
11800,1.16063746342877E-06,,0.143862506903383,
11850,9.36522657229896E-07,,0.262663890974833,
11900,2.33605729148438E-06,,0.20794084090173,
11950,1.03189063560545E-06,,0.10548969863788,
12000,7.88703036507459E-07,1,0.07678382410975,0.912
12050,1.13202739621947E-06,,0.180492402664542,
12100,9.2460296035275E-07,,0.277425413237356,
12150,1.36329598938609E-06,,0.133436234417719,
12200,9.79439323515349E-07,,0.111479509560905,
12250,1.56595285807059E-06,,0.251373068977863,
12300,1.06288572943798E-06,,0.075197854293688,
12350,8.98376110719063E-07,,0.151761101445295,
12400,1.23216683307357E-06,,0.116489785093772,
12450,6.52804881067843E-07,,0.161499887345069,
12500,1.16064346764017E-06,1,0.094833811251996,0.914666666666667
12550,9.10299496801616E-07,,0.095012169362995,
12600,1.03427862867745E-06,,0.044978133322953,
12650,6.02736375280445E-07,,0.05964792297725,
12700,5.69357661712233E-07,,0.113137516708333,
12750,1.3442261902119E-06,,0.074410380428001,
