i,loss,Accuracy
0,0.962475165476342,0.468
50,0.942861695885658,
100,0.983689475953579,
150,0.8078820297122,
200,0.71361609607935,
250,0.919247165471315,
300,0.682074639350176,
350,0.657554946541786,
400,0.705425612330437,
450,0.828062006831169,
500,0.694855683147907,0.752
550,0.588912815824151,
600,0.508923541493714,
650,0.709602900482714,
700,0.713407789198682,
750,0.734404439330101,
800,0.810295268204063,
850,0.601788646914065,
900,0.885292382277548,
950,0.685674647409469,
1000,0.705478478884324,0.792
1050,0.57383784470614,
1100,0.687022952921689,
1150,0.546199452630244,
1200,0.479324349508388,
1250,0.423828677095007,
1300,0.554558322278317,
1350,0.479001037860289,
1400,0.481171768102795,
1450,0.586456484775408,
1500,0.60916022086516,0.809333333333333
1550,0.469063793648966,
1600,0.424464650535956,
1650,0.455390026151435,
1700,0.649476580063347,
1750,0.483996968222782,
1800,0.608117800522596,
1850,0.467586083646165,
1900,0.513441807506606,
1950,0.525182170458138,
2000,0.534649850707501,0.842666666666667
2050,0.405486753019504,
2100,0.457568761359435,
2150,0.37618715737015,
2200,0.442401626454666,
2250,0.434273783257231,
2300,0.499214517078362,
2350,0.600939087383449,
2400,0.43349490866065,
2450,0.600532726817764,
2500,0.396138852282893,0.853333333333333
2550,0.55807098591933,
2600,0.319836873761378,
2650,0.308940078356536,
2700,0.429797266953974,
2750,0.372794985648361,
2800,0.316922018117038,
2850,0.359297466503631,
2900,0.130733711576904,
2950,0.34159213156905,
3000,0.328825409107958,0.876
3050,0.465450119970192,
3100,0.320132673769258,
3150,0.296881438351556,
3200,0.393331117940834,
3250,0.366104033692391,
3300,0.358753468003706,
3350,0.392095993176335,
3400,0.411336796537653,
3450,0.260179878321942,
3500,0.695882104110788,0.886666666666667
3550,0.30687260676641,
3600,0.316361796127167,
3650,0.250901830971125,
3700,0.207151197605999,
3750,0.772819314296357,
3800,0.329591639293358,
3850,0.448493698133243,
3900,0.193374175449571,
3950,0.359879068575101,
4000,0.259367268848582,0.874666666666667
4050,0.130693014630087,
4100,0.350596034758419,
4150,0.161326722489239,
4200,0.391345144722873,
4250,0.28276227301496,
4300,0.342048067065662,
4350,0.123862863785762,
4400,0.077478431787531,
4450,0.162463680376968,
4500,0.169290424092469,0.88
4550,0.30344823719337,
4600,0.364919684424349,
4650,0.164477972806708,
4700,0.185314821602151,
4750,0.144294677207672,
4800,0.161639171366933,
4850,0.127693308653925,
4900,0.22625713234004,
4950,0.341783045922391,
5000,0.322375340156141,0.889333333333333
5050,0.290114412399798,
5100,0.396523587068251,
5150,0.167601956044309,
5200,0.23839131844752,
5250,0.192852542132466,
5300,0.163731674028727,
5350,0.272396546250766,
5400,0.330393781186649,
5450,0.196523964608314,
5500,0.27127006668903,0.896
5550,0.240174520228629,
5600,0.23757508344308,
5650,0.153825550195106,
5700,0.231152217941235,
5750,0.290090110087403,
5800,0.176950716571517,
5850,0.251936493065541,
5900,0.187110445340268,
5950,0.230686471740693,
6000,0.086659092744435,0.904
6050,0.145826765047528,
6100,0.403187758701624,
6150,0.204915726024237,
6200,0.231541049941542,
6250,0.322048588964753,
6300,0.22623115720291,
6350,0.281517525725876,
6400,0.191254864055059,
6450,0.12401496764498,
6500,0.198277609075485,0.902666666666667
6550,0.261515056328699,
6600,0.309667365997793,
6650,0.097450707775322,
6700,0.160997176247402,
6750,0.252179413384583,
6800,0.456798190638146,
6850,0.327283186942404,
6900,0.27935087566706,
6950,0.229935493007433,
7000,0.260752326349375,0.896
7050,0.304408775602694,
7100,0.406705145731216,
7150,0.217875298899316,
7200,0.313921328311848,
7250,0.163662957078372,
7300,0.262662844896954,
7350,0.136425536726227,
7400,0.375440213602976,
7450,0.216876375824602,
7500,0.190377897445865,0.902666666666667
7550,0.277632258122484,
7600,0.315906589158785,
7650,0.273464565549368,
7700,0.160583308528488,
7750,0.21999828759444,
7800,0.171478758227812,
7850,0.139090595576088,
7900,0.059745046062989,
7950,0.145233127054164,
8000,0.290439256290841,0.906666666666667
8050,0.214896056602252,
8100,0.289417465118199,
8150,0.155024863923677,
8200,0.284129042825225,
8250,0.182235480820691,
8300,0.094034474722047,
8350,0.31488217806831,
8400,0.207491250817576,
8450,0.117626709829642,
8500,0.276353801975572,0.906666666666667
8550,0.074350202082484,
8600,0.188956941444811,
8650,0.288137309759086,
8700,0.163127856185597,
8750,0.091596034708113,
8800,0.161795666747458,
8850,0.056315162568662,
8900,0.062398610060449,
8950,0.101762585327669,
9000,0.17495763116435,0.906666666666667
9050,0.022958128152986,
9100,0.224881967114795,
9150,0.038484689447736,
9200,0.199888580621553,
9250,0.155548416370524,
9300,0.146186214462368,
9350,0.032340478520014,
9400,0.043368240552785,
9450,0.143444574935395,
9500,0.127184281114762,0.877333333333333
9550,0.089566946515392,
9600,0.121565712741695,
9650,0.133293955077299,
9700,0.209054517353116,
9750,0.147981280352776,
9800,0.125604458424045,
9850,0.237635931320367,
9900,0.273198575126961,
9950,0.004691831587071,
10000,0.21094577985233,0.918666666666667
10050,0.070741395790446,
10100,0.183751357957383,
10150,0.139585912309778,
10200,0.09755972551827,
10250,0.258955451146503,
10300,0.124174668194501,
10350,0.102422273753203,
10400,0.238237496829558,
10450,0.125606567300455,
10500,0.127521212201354,0.910666666666667
10550,0.085962433490546,
10600,0.239412065532516,
10650,0.150918703955923,
10700,0.11256348138847,
10750,0.102786347039212,
10800,0.151296735996182,
10850,0.331809654858879,
10900,0.153128040018046,
10950,0.210108690093175,
11000,0.066372533991704,0.929333333333333
11050,0.220836278123584,
11100,0.177108807220679,
11150,0.100188416273245,
11200,0.13531740314747,
11250,0.179532163166889,
