i,Accuracy,time,loss
7350,,1314.794944524765,0.13957877344857572
7400,,1315.5930383205414,0.26771834991441584
7450,,1316.3477494716644,0.19713074428460897
7500,0.8914851485148515,1317.1272990703583,0.17231067126184782
7550,,1397.056431055069,0.317795558257944
7600,,1397.860467672348,0.33645260655592885
7650,,1398.6274774074554,0.2955912335765124
7700,,1399.4203102588654,0.10754502382132641
7750,,1400.2148320674896,0.18133700843054107
7800,,1401.025399684906,0.13925922107629013
7850,,1401.8062930107117,0.11325857412633163
7900,,1402.6104185581207,0.2756380497145671
7950,,1403.4101355075836,0.19647296598020944
8000,0.9347524752475248,1404.2159798145294,0.12183748757353233
8050,,1485.8414521217346,0.14514995240325176
8100,,1486.6471972465515,0.17075976562780132
8150,,1487.4540481567383,0.1529183106996121
8200,,1488.2833621501923,0.0795897547708041
8250,,1489.052882194519,0.08737915946444369
8300,,1489.834838628769,0.23608236671323657
8350,,1490.6167607307434,0.1874478510365344
8400,,1491.4056134223938,0.21102809575686837
8450,,1492.2430284023285,0.17865912015880578
8500,0.8767821782178218,1493.0557606220245,0.3839482050742864
8550,,1573.7815940380096,0.13214607084762411
8600,,1574.5811202526093,0.18391235360171143
8650,,1575.349958896637,0.20542581516408676
8700,,1576.1313199996948,0.3114199596941007
8750,,1577.398670911789,0.22549007004060925
8800,,1578.1556496620178,0.22072681596728155
8850,,1578.9659116268158,0.10199022483386398
8900,,1579.7219731807709,0.13115486180368563
8950,,1580.490202665329,0.24994370136194066
9000,0.9295049504950496,1581.275717496872,0.16416168451269816
9050,,1661.810141324997,0.1290945955546675
9100,,1662.59503698349,0.13711334526218089
9150,,1663.403305053711,0.1182923304266263
9200,,1664.1929171085358,0.12388454542728583
9250,,1665.0080513954163,0.1065294997174614
9300,,1665.816020488739,0.16284952327701363
9350,,1666.6470293998718,0.09505615766365634
9400,,1667.458886384964,0.16899477601137583
9450,,1668.2890315055847,0.1566045595039377
9500,0.9330198019801981,1669.0984778404236,0.12123837355231384
9550,,1749.8607976436615,0.10934837392205772
9600,,1750.682029724121,0.21179724238642703
9650,,1751.4903028011322,0.14490571579571404
9700,,1752.3263943195343,0.17710880795553746
9750,,1753.1178195476532,0.2339621292268079
9800,,1753.973953485489,0.1425235245816088
9850,,1754.8325626850128,0.1300213306507172
9900,,1755.704660654068,0.18981705519680114
9950,,1756.5459351539612,0.18177236032031185
10000,0.9324257425742575,1757.385726928711,0.2661914827155292
10050,,1838.3428914546967,0.08645948062301859
10100,,1839.2036583423615,0.07743995810450464
10150,,1840.0353643894196,0.024901831363601558
10200,,1840.8818359375,0.0044248916925979966
10250,,1841.6945769786835,0.2004681836148561
10300,,1842.5333738327026,0.1147873088826098
10350,,1843.3348100185394,0.11642249315057614
10400,,1844.1682393550873,0.262391827530935
10450,,1844.9854152202606,0.10681202155783681
10500,0.93,1845.7845811843872,0.14560469938629142
10550,,1926.6592588424683,0.0732595705947409
10600,,1927.447640657425,0.31203493157324647
10650,,1928.2783753871918,0.034051869663436034
10700,,1929.0918147563934,0.188222270875203
10750,,1929.9349932670593,0.03663273101970703
10800,,1930.7763533592224,0.0827964529236192
10850,,1931.6079549789429,0.03475992604961471
10900,,1932.3868265151978,0.08887076366238665
10950,,1933.192952632904,0.115732461260647
11000,0.935990099009901,1933.9885516166687,0.08129735763849923
11050,,2015.0287742614746,0.19035179287417528
11100,,2015.8244802951813,0.09499481409508659
11150,,2016.6487729549408,0.14329841169349725
11200,,2017.4328339099884,0.2731014510154453
11250,,2018.2508778572083,0.10164955470679331
11300,,2019.1655757427216,0.1332815561399094
11350,,2019.949785709381,0.20339881509202543
11400,,2020.7265791893005,0.2550268847491421
11450,,2021.5524065494537,0.2231816826651619
11500,0.9231188118811882,2022.394166469574,0.09555326068276963
11550,,2103.00705742836,0.11537311307933569
11600,,2103.8224470615387,0.07567725291736954
11650,,2104.622544527054,0.08273195475458345
11700,,2105.410885334015,0.09586896490407479
11750,,2106.216992378235,0.026869244699153243
11800,,2107.0014476776123,0.2769148039584014
11850,,2107.819036960602,0.052764676499859234
11900,,2108.640310049057,0.2805231774403552
11950,,2109.4470632076263,0.1173424873924913
12000,0.9176237623762377,2110.2134387493134,0.1916553466937154
12050,,2189.285255432129,0.09051218202158755
12100,,2190.059595823288,0.1899971212811474
12150,,2190.8220014572144,0.06724751975014608
12200,,2191.6249601840973,0.21740533886306498
12250,,2192.5084416866302,0.11782542059373079
12300,,2193.360860824585,0.08911963632663852
12350,,2194.1697266101837,0.15442734295174648
12400,,2194.9507546424866,0.16593323258085685
12450,,2195.723408460617,0.07603640838347873
12500,0.9344059405940595,2197.022869825363,0.07712224760307498
12550,,2277.4240396022797,0.054717069879090585
12600,,2278.2825968265533,0.10094031854018999
12650,,2279.0789270401,0.21782394178874964
12700,,2279.8726575374603,0.1542099287681755
12750,,2280.7032079696655,0.11790968433263478
12800,,2281.493057489395,0.12814907259746336
12850,,2282.3157880306244,0.15080573438258862
12900,,2283.1168880462646,0.1727172745054375
12950,,2283.936588525772,0.04398922190038715
13000,0.9334653465346535,2284.7868943214417,0.10891319053367646
13050,,2365.6412949562073,0.20114193271031308
13100,,2366.506888628006,0.09584435100687326
13150,,2367.3387014865875,0.0989877257292577
13200,,2368.1351528167725,0.20992565163365526
13250,,2368.942034006119,0.10925212560161342
13300,,2369.7416548728943,0.12360570352881442
13350,,2370.5662546157837,0.08941853774306818
13400,,2371.3738675117493,0.06721790728100586
13450,,2372.217657327652,0.06221273024539432
13500,0.9310891089108911,2373.0343039035797,0.014368775407811573
13550,,2453.8314576148987,0.037166516875457495
13600,,2454.664947986603,0.09417321213839756
13650,,2455.4931375980377,0.21635369353393463
13700,,2456.272280693054,0.1928200340666192
13750,,2457.102251291275,0.060494438154796944
13800,,2457.9041476249695,0.19282053360718707
13850,,2458.721602201462,0.1158935287047887
13900,,2459.553303003311,0.10995375420509093
13950,,2460.434027194977,0.14703383940130618
14000,0.9323267326732674,2461.2115564346313,0.19380867521535206
14050,,2541.5134601593018,0.06774218840810135
14100,,2542.346828222275,0.11697728304827319
14150,,2543.143046617508,0.11407497677028504
14200,,2543.9625844955444,0.048652997082584255
14250,,2544.7347288131714,0.2401604798920961
14300,,2545.5430250167847,0.12450426005089402
14350,,2546.330906391144,0.17042301443303912
14400,,2547.157609939575,0.15226503239324157
14450,,2547.9936451911926,0.14397226669638746
14500,0.9094059405940594,2548.925506591797,0.19040570908151036
14550,,2629.2963597774506,0.18061061742998064
14600,,2630.102378845215,0.26815526816364316
14650,,2630.9193131923676,0.14826033539529818
14700,,2631.738926410675,0.059319478480408847
14750,,2632.566679954529,0.14785238764791708
14800,,2633.399594783783,0.07467938169953663
14850,,2634.2632780075073,0.04267864090665329
14900,,2635.097418785095,0.054513601206194987
14950,,2635.8656270504,0.23097418345242193
15000,0.933960396039604,2636.718618631363,0.06215066840128322
15050,,2716.9664690494537,0.11571705624142627
15100,,2717.8662781715393,0.05691683047663445
15150,,2718.7439424991608,0.16461940741332462
15200,,2719.599418401718,0.10398174359267767
15250,,2720.458728313446,0.0809076812320261
15300,,2721.3129682540894,0.1419816386064664
15350,,2722.1262271404266,0.15258319077458943
15400,,2722.940153360367,0.06479627838384722
15450,,2723.718043088913,0.15607487753528773
15500,0.931930693069307,2724.5703735351562,0.16601894143851126
15550,,2805.3329734802246,0.15039042947380085
15600,,2806.1303176879883,0.1110574062941019
15650,,2806.9204535484314,0.11014944071103974
15700,,2807.717629432678,0.08870794555494468
15750,,2808.539439678192,0.08130819020774402
15800,,2809.3704249858856,0.08145831368503681
15850,,2810.199243545532,0.06518646557766457
15900,,2810.958482027054,0.28341742497288985
15950,,2811.784806728363,0.12360292334169122
16000,0.9335148514851486,2812.6159937381744,0.10372794616422802
16050,,2893.9066421985626,0.04552655752967125
16100,,2894.7224707603455,0.10516790423926892
16150,,2895.541745901108,0.07180779689931394
16200,,2896.3197026252747,0.21969361440006
16250,,2897.1880683898926,0.06002864532870076
16300,,2898.007162094116,0.10044055541986736
16350,,2898.7612359523773,0.17015565815836875
16400,,2899.576224565506,0.12006539659143504
16450,,2900.3624997138977,0.16531283862407925
16500,0.9355445544554456,2901.1667382717133,0.17524782105165593
16550,,2981.5755364894867,0.09266144505414634
16600,,2982.378753185272,0.22520157696892426
16650,,2983.1568055152893,0.13946118983158115
16700,,2983.908666610718,0.18873061360896407
16750,,2984.7108252048492,0.10727765326616585
16800,,2985.481030702591,0.244913785990501
16850,,2986.3017790317535,0.0670948440754357
16900,,2987.100844144821,0.11977531784266571
16950,,2987.898447036743,0.11272977283231893
17000,0.9337128712871288,2988.696264028549,0.11777450292803847
17050,,3068.800063610077,0.07769355265361404
17100,,3069.6014425754547,0.12033960837399528
17150,,3070.4986391067505,0.07473063438997546
17200,,3071.329253435135,0.11934881306003776
17250,,3072.154270887375,0.0851318513524197
17300,,3072.9865016937256,0.10637773503211052
17350,,3073.811986207962,0.152532121875232
17400,,3074.62429189682,0.07704103306805886
17450,,3075.488659143448,0.04552473607658346
17500,0.9295544554455446,3076.3107693195343,0.09839580070703914
17550,,3158.097706079483,0.10690559552793064
17600,,3158.8948435783386,0.11823703363886474
17650,,3159.6823139190674,0.09038972414097528
17700,,3160.53545999527,0.17534943668633007
17750,,3161.365177631378,0.10631104948393569
17800,,3162.1311275959015,0.2842320744636275
17850,,3162.962382078171,0.0942347546048766
17900,,3163.7655956745148,0.19587867708862497
17950,,3164.5580966472626,0.10249780498172627
18000,0.9336633663366337,3165.3455832004547,0.16660772327672788
18050,,3245.4971117973328,0.12872355037860742
18100,,3246.266005039215,0.2266688716876984
18150,,3247.0662438869476,0.18328356076269636
18200,,3247.8885667324066,0.11290704342753466
18250,,3248.7000193595886,0.0847005668584449
18300,,3249.5340678691864,0.03999264082490847
18350,,3250.3448193073273,0.024635042336469258
18400,,3251.119446516037,0.1448139936583868
18450,,3251.94274353981,0.0940718618005166
18500,0.9321782178217822,3252.74866437912,0.1709820083630873
18550,,3333.282617330551,0.10590041289427475
18600,,3334.1137657165527,0.10898803126109141
18650,,3334.9133372306824,0.0846227640409427
18700,,3335.6956861019135,0.1129757910262283
18750,,3336.5281126499176,0.15178335317829078
18800,,3337.362330675125,0.07157029775147451
18850,,3338.1919589042664,0.055210034129419244
18900,,3338.9920012950897,0.09449191713811039
18950,,3339.7553799152374,0.0988486165600262
19000,0.9332673267326733,3340.5526621341705,0.14485305757529496
19050,,3419.60302734375,0.07054079288611145
19100,,3420.4031846523285,0.04264403895360396
19150,,3421.177169561386,0.11554652124700875
19200,,3421.97779917717,0.15760081331711595
19250,,3422.7977344989777,0.08797958773890625
19300,,3423.620059967041,0.03404991347517364
19350,,3424.441159963608,0.053011935510342695
19400,,3425.2324430942535,0.0799689035323715
19450,,3426.018078327179,0.06739172863941806
19500,0.9366336633663367,3426.804596424103,0.1388459753655177
19550,,3506.25261926651,0.22273895085425577
19600,,3507.07626581192,0.2100029898610407
19650,,3507.9392726421356,0.07359437018350415
19700,,3508.7164244651794,0.15389879221733663
19750,,3509.5575189590454,0.060189202777415324
19800,,3510.329486846924,0.13054734540832427
19850,,3511.147691011429,0.1867704701389113
19900,,3511.9624605178833,0.11349654761498756
19950,,3512.7908115386963,0.07830343885267867
20000,0.931980198019802,3513.5806279182434,0.20148148907302324
20050,,3594.5374846458435,0.07703069550502013
20100,,3595.4340908527374,0.17047344383643023
20150,,3596.32297873497,0.12375821643862527
20200,,3597.1944234371185,0.15348499032283047
20250,,3598.0674264431,0.27220392986562164
20300,,3598.9631457328796,0.09994445088137459
20350,,3599.8226928710938,0.11535955323199282
20400,,3600.607439994812,0.10988058092752412
20450,,3601.390787601471,0.2496455830682006
20500,0.9355940594059406,3602.181812286377,0.16051769198733454
20550,,3683.1646580696106,0.11536210559408536
20600,,3684.0634603500366,0.11640894746998058
20650,,3684.929787158966,0.12384379089790729
20700,,3685.7319235801697,0.17276054995244652
20750,,3686.555469274521,0.05021767700101194
20800,,3687.3816187381744,0.11425656086461394
20850,,3688.155972957611,0.0904112380963387
20900,,3688.981110572815,0.05148761626653519
20950,,3689.812772989273,0.08573735805174794
21000,0.932970297029703,3690.6309638023376,0.14482920181698705
21050,,3772.413201570511,0.03729811835289236
21100,,3773.2666029930115,0.17371924968264146
21150,,3774.1270456314087,0.10888051654559584
21200,,3774.9800577163696,0.14093593754871944
21250,,3775.780905485153,0.1524625446311017
21300,,3776.561229944229,0.12745184542618263
21350,,3777.3991453647614,0.13197971863582791
21400,,3778.1966848373413,0.07341430119559704
21450,,3779.0422554016113,0.12433137952342505
21500,0.9327227722772278,3779.871489048004,0.10471904297362399
21550,,3861.0453691482544,0.08093013899936384
21600,,3861.8502626419067,0.15267585891214788
21650,,3862.752539396286,0.08791159834286462
21700,,3863.654550552368,0.10665816287839065
21750,,3864.548926591873,0.14830475563406678
21800,,3865.4186506271362,0.14681356156600459
21850,,3866.3359065055847,0.09171922852015936
21900,,3867.254130601883,0.08663357565779045
21950,,3868.065731525421,0.26513746840417446
22000,0.9337623762376238,3868.919253587723,0.17080419377453718
22050,,3950.399856567383,0.07449533254221138
22100,,3951.235937833786,0.03971634361996204
22150,,3952.064348220825,0.13622535203119734
22200,,3952.887221813202,0.11717336631740169
22250,,3953.6911704540253,0.12581146830825088
22300,,3954.480131626129,0.0638705445299687
22350,,3955.288157224655,0.08711672359324721
22400,,3956.0938425064087,0.04592781958028677
22450,,3956.9389069080353,0.0643324328010783
22500,0.9345049504950496,3957.7413392066956,0.15362065552122053
22550,,4038.519066810608,0.07022032314284075
22600,,4039.289436340332,0.1869229317687315
22650,,4040.1188266277313,0.04120249137852799
22700,,4040.9071321487427,0.03147122909062918
22750,,4041.784292936325,0.03635720008779652
22800,,4042.630854845047,0.16686702301153816
22850,,4043.4535796642303,0.16356905315065787
22900,,4044.2826302051544,0.09899957155592597
22950,,4045.121784925461,0.10707153822746916
23000,0.9347029702970298,4045.9153542518616,0.17124844930455757
23050,,4126.61280632019,0.0747741237966088
23100,,4127.477524280548,0.03419901719932652
23150,,4128.291633844376,0.05217304183401453
23200,,4129.119928359985,0.08765934604266834
23250,,4129.938056468964,0.20148153269338023
23300,,4130.7498915195465,0.10403604910010449
23350,,4131.547996520996,0.09363807109814959
23400,,4132.392693042755,0.04346747781564751
23450,,4133.231104850769,0.08058383915293409
23500,0.935,4134.095860242844,0.13993249504794975
23550,,4214.744111061096,0.09562139508210411
23600,,4215.551787137985,0.056588462367047045
23650,,4216.364239692688,0.09477633648978147
23700,,4217.162545442581,0.1403091419143818
23750,,4218.01779460907,0.03799967658997297
23800,,4218.825501203537,0.1727639600491958
23850,,4219.604020118713,0.17170866640387789
23900,,4220.462579727173,0.12213829250375681
23950,,4221.239797830582,0.145816976304187
24000,0.9241584158415842,4222.057105064392,0.27936168739539957
24050,,4301.834318161011,0.1493828886325996
24100,,4302.647221803665,0.16242307847491572
24150,,4303.462161064148,0.08841384715137279
24200,,4304.797901391983,0.19348185179167782
24250,,4305.59657740593,0.05955135657713247
24300,,4306.384539842606,0.14416744625344713
24350,,4307.192530632019,0.08230253044959232
24400,,4308.008133172989,0.07766550066982685
24450,,4308.821736574173,0.05448008178733725
24500,0.9328217821782179,4309.580140352249,0.19038604218625566
24550,,4389.416793107986,0.17777708346193644
24600,,4390.255985498428,0.13614981256539788
24650,,4391.07522559166,0.12566267729358338
24700,,4391.942412376404,0.20415568283010066
24750,,4392.744873285294,0.3361718011853319
24800,,4393.569257974625,0.09851613063010191
24850,,4394.376629114151,0.09577777927808166
24900,,4395.196456193924,0.12752501757783405
24950,,4395.981026887894,0.10638548435689284
25000,0.9363861386138614,4396.804247617722,0.07845342441847163
25050,,4478.126117229462,0.1079835706075295
25100,,4478.900070428848,0.09879163179683145
25150,,4479.7145874500275,0.12462195435613468
25200,,4480.540974140167,0.05108565592064611
25250,,4481.334000587463,0.12607274562869772
25300,,4482.142882823944,0.14986053963585996
25350,,4482.9638085365295,0.1451229810172129
25400,,4483.787431716919,0.03602191948373837
25450,,4484.567814588547,0.1494842394069791
25500,0.9272772277227723,4485.3766412734985,0.16720149089302455
25550,,4565.897882699966,0.23198825568883927
25600,,4566.70085644722,0.14971128515905385
25650,,4567.604164123535,0.06623356360633617
25700,,4568.412569999695,0.12207503247839334
25750,,4569.763380527496,0.19197214116448677
25800,,4570.552311182022,0.07828234957970348
25850,,4571.3266706466675,0.1304073844355173
25900,,4572.0927734375,0.12973471409177387
25950,,4572.910093307495,0.06813054736633777
26000,0.932920792079208,4573.708189249039,0.054661566970517994
26050,,4654.649438619614,0.02640538818654221
26100,,4655.477475404739,0.021137832335034527
26150,,4656.2654638290405,0.1007820049103644
26200,,4657.046812772751,0.15572375626584756
26250,,4657.847623348236,0.11227090792944198
26300,,4658.6559998989105,0.09173887523058749
26350,,4659.514287948608,0.09983531919606811
26400,,4660.318129777908,0.11357104522458342
26450,,4661.146540403366,0.04284298007631694
26500,0.9328217821782179,4661.949822902679,0.0714759952111491
26550,,4743.816154241562,0.15133945046056302
26600,,4744.685122251511,0.0952762720113694
26650,,4745.578115940094,0.13097729275836945
26700,,4746.502452135086,0.0431230565842464
26750,,4747.337389230728,0.0805572260507801
26800,,4748.239360570908,0.12510353773241614
26850,,4749.114070653915,0.1270189637523846
26900,,4749.986057519913,0.1555952259412128
26950,,4750.812603473663,0.09098237334357263
27000,0.9363861386138614,4751.642541408539,0.10512837501305627
27050,,4831.462210178375,0.11788304121351334
27100,,4832.251515388489,0.11637895002252935
27150,,4833.07577252388,0.14999355351802007
27200,,4833.928853273392,0.07748797157204912
27250,,4834.731006145477,0.13728903689682415
27300,,4835.548159837723,0.15039384269586054
27350,,4836.922919034958,0.13278879001877722
27400,,4837.736220598221,0.11989423751640645
27450,,4838.539611816406,0.11755257054389043
27500,0.9352970297029704,4839.344928264618,0.06414092218145981
27550,,4920.55309677124,0.06754782257461554
27600,,4921.357726097107,0.1002991692870156
27650,,4922.142656087875,0.037811871883313225
27700,,4922.891909360886,0.15040341089322842
27750,,4923.727783203125,0.06018159377486503
27800,,4924.566218852997,0.1788524247420328
27850,,4925.381473779678,0.126540874853924
27900,,4926.244894504547,0.10140911596638405
27950,,4927.111238479614,0.12710058087008966
28000,0.9368316831683169,4927.931122779846,0.15990716159742402
28050,,5008.711753368378,0.02815681921695588
28100,,5009.529936313629,0.1447151035894648
28150,,5010.323143959045,0.08318758612453159
28200,,5011.156655550003,0.15868010839120136
28250,,5011.92312836647,0.1534205196292647
28300,,5012.7149839401245,0.10959198968429419
28350,,5013.5164630413055,0.10479863569931246
28400,,5014.3530514240265,0.06485167461787075
28450,,5015.101037740707,0.18041414347844575
28500,0.9335148514851486,5015.916729211807,0.0819696038750737
28550,,5095.809375524521,0.17070986162359067
28600,,5096.59386920929,0.08418734597544612
28650,,5097.391626834869,0.10733460258744626
28700,,5098.221191883087,0.031831697516935716
28750,,5099.016795158386,0.0776752296476238
28800,,5099.84988451004,0.014346798923754303
28850,,5100.6235065460205,0.14893836175276984
28900,,5101.415191411972,0.0894930760831735
28950,,5102.185220718384,0.09024624429816297
29000,0.9330198019801981,5103.567592859268,0.0741953033840014
29050,,5184.856587171555,0.03882610681187027
29100,,5185.68345284462,0.1172862237184753
29150,,5186.50957775116,0.1578217594476383
29200,,5187.293312072754,0.17432093487997913
29250,,5188.0938148498535,0.10574081227583441
29300,,5188.902511358261,0.12008849420787739
29350,,5189.696291685104,0.12540384001910407
29400,,5190.517529010773,0.07853673341451159
29450,,5191.334505558014,0.14412805077152288
29500,0.9330198019801981,5192.110223770142,0.18043283371040084
29550,,5273.570773363113,0.09245823768403577
29600,,5274.449934720993,0.13013623629339566
29650,,5275.302896499634,0.04806946496072689
29700,,5276.1279673576355,0.3079847435306904
29750,,5276.963590145111,0.0537351619366057
29800,,5277.778468608856,0.1092490034669051
29850,,5278.531286716461,0.21309923305868106
29900,,5279.345994949341,0.06546930216803411
29950,,5280.156990766525,0.0803123973602465
30000,0.9317326732673268,5280.949096441269,0.11549169332710844
30050,,5361.942732095718,0.11180554626963714
30100,,5362.764058351517,0.33160254084932644
30150,,5363.597857475281,0.13984176639928925
30200,,5364.35555267334,0.09453589210134213
30250,,5365.138673782349,0.25579690302081387
30300,,5365.915760278702,0.1394294367497135
30350,,5367.319599866867,0.14622335871895553
30400,,5368.129669427872,0.11069183740803659
30450,,5368.935001373291,0.10895264552746657
30500,0.928960396039604,5369.73667049408,0.09869625379220913
30550,,5450.904622793198,0.015216418732674437
30600,,5451.755992412567,0.04718998660895459
30650,,5452.577327251434,0.21659851682766681
30700,,5453.371242284775,0.15002426586237572
30750,,5454.230596542358,0.05626395690884148
30800,,5454.998215675354,0.10931785725392647
30850,,5455.814866065979,0.14094215298153315
30900,,5456.627150297165,0.22694084889389912
30950,,5457.453821897507,0.0578859687457015
31000,0.9330693069306931,5458.257311344147,0.19115457403868905
31050,,5541.081917762756,0.13819374992704916
31100,,5541.901400566101,0.08816885462230882
31150,,5542.759825706482,0.05349328066861391
31200,,5543.612787485123,0.09550405131272095
31250,,5544.418602705002,0.18203802944198158
31300,,5545.284781932831,0.07385443349935276
31350,,5546.091889619827,0.10534632222702647
31400,,5546.906531572342,0.12336716487035815
31450,,5547.715449333191,0.11438492678865977
31500,0.9343564356435644,5548.518335342407,0.12570402335032005
31550,,5631.153956651688,0.1183441943157831
31600,,5631.98757314682,0.10346572269629428
31650,,5632.765249490738,0.0909440319429524
