i,loss,Accuracy
0,0.9945234512647561,0.464
50,0.9878453871607781,
100,0.905927472859621,
150,0.8679151668772102,
200,0.7808049683272839,
250,1.1063051642477513,
300,0.940908034145832,
350,0.7643887758255005,
400,0.7477473668754101,
450,0.6721280505508185,
500,0.6051327189430594,0.7013333333333334
550,0.8641904720896855,
600,0.6638819822669029,
650,0.6281909658759832,
700,0.7130555099248886,
750,0.7796435217559338,
800,0.700840161293745,
850,0.6847608284093439,
900,0.6386148765124381,
950,0.9091217340528965,
1000,0.679815760217607,0.768
1050,0.4659111537411809,
1100,0.7503630019910633,
1150,0.5157467758841813,
1200,0.735781415104866,
1250,0.564608205400873,
1300,0.520405303533189,
1350,0.6898738992586732,
1400,0.4183783107227646,
1450,0.9369724656734616,
1500,0.4779985071020201,0.816
1550,0.4046955115534365,
1600,0.5710237384634093,
1650,0.5555467497941572,
1700,0.3754730895208195,
1750,0.3999400752910878,
1800,0.4783158963728056,
1850,0.32745764471974326,
1900,0.2345527895705891,
1950,0.6904868723131221,
2000,0.4282049197261222,0.8213333333333334
2050,0.380020063543343,
2100,0.45277151754446093,
2150,0.554446152553428,
2200,0.23646974093921017,
2250,0.5031021442997735,
2300,0.28138281153398564,
2350,0.36458023114990284,
2400,0.15527005053125323,
2450,0.2475847069451993,
2500,0.48270883464312647,0.8346666666666667
2550,0.3306974416295998,
2600,0.4018762998993043,
2650,0.2453255133476341,
2700,0.3465404282228701,
2750,0.2609296594880288,
2800,0.261834916599546,
2850,0.44325758382539787,
2900,0.24875467546651633,
2950,0.2404156433598837,
3000,0.419048609304009,0.84
3050,0.2639784758168389,
3100,0.4008375960921694,
3150,0.15526456626361324,
3200,0.2587506720821534,
3250,0.3390730666083982,
3300,0.2347016523516504,
3350,0.5756875827012118,
3400,0.3732104677142343,
3450,0.22238622093602317,
3500,0.33741561607123005,0.864
3550,0.3211534243292408,
3600,0.29862887438503094,
3650,0.5738727175048552,
3700,0.24448324578464964,
3750,0.27460291149123806,
3800,0.28353640971044114,
3850,0.25294494504831166,
3900,0.37081786817790996,
3950,0.31697774374268195,
4000,0.22713409802337992,0.8853333333333333
4050,0.24286371968328693,
4100,0.3337173263322973,
4150,0.24356659770089892,
4200,0.303262507604768,
4250,0.43522512174731676,
4300,0.20765726748753877,
4350,0.20725849814501998,
4400,0.10163863694040629,
4450,0.23777762779252953,
4500,0.2509779840289411,0.856
4550,0.32347098239284605,
4600,0.18635376855527283,
4650,0.1876153918944101,
4700,0.11732814364495425,
4750,0.1884405325068383,
4800,0.24942632133548615,
4850,0.15339898551958853,
4900,0.09659485653935007,
4950,0.06544138067700032,
5000,0.06013668314076313,0.864
5050,0.3888679621269368,
5100,0.20129516161550726,
5150,0.09305208881487488,
5200,0.2578408288599847,
5250,0.13996186069002078,
5300,0.15948628077101148,
5350,0.1257343637944632,
5400,0.11540633520503206,
5450,0.39333394365050256,
5500,0.22130866576626432,0.8346666666666667
5550,0.17783738058351445,
5600,0.3620688082642664,
5650,0.21532853328988494,
5700,0.21342771366428678,
5750,0.33443870944800425,
5800,0.30605205084590126,
5850,0.2203063570461653,
5900,0.21941743653955995,
5950,0.1399252691543188,
6000,0.13108232365822117,0.8666666666666667
6050,0.24321854518719419,
6100,0.04916287824873507,
6150,0.05219084084588758,
6200,0.13246738369379926,
6250,0.23981000784358686,
6300,0.07700192291889393,
6350,0.2078211020880427,
6375,,0.8613333333333333
