i,loss,Accuracy
0,1.0026204444468,0.464
50,1.03520582169294,
100,0.970035067200661,
150,0.954537982046604,
200,1.03889751195908,
250,0.761203851997852,
300,0.733153654634952,
350,0.829796489179134,
400,0.812207261770964,
450,0.776876727044582,
500,0.885858047008514,0.722
550,0.768311239928007,
600,0.815474623739719,
650,0.712973223030567,
700,0.666245077867061,
750,0.629498112909496,
800,0.625231741145253,
850,0.551322866906412,
900,0.575738432506332,
950,0.60800919925794,
1000,0.709927886798978,0.780666666666667
1050,0.729537100372836,
1100,0.480920275943354,
1150,0.642687773439102,
1200,0.783067629523575,
1250,0.586827104315162,
1300,0.625733886188827,
1350,0.557592150171695,
1400,0.478139314986765,
1450,0.435332029741257,
1500,0.668609405001625,0.820666666666667
1550,0.590105189606547,
1600,0.445415191603825,
1650,0.384771479517221,
1700,0.557732048740145,
1750,0.537509979699971,
1800,0.567586164386012,
1850,0.591237489758059,
1900,0.424120324635878,
1950,0.536735756474518,
2000,0.250261487357202,0.843333333333333
2050,0.366958523695357,
2100,0.466315609742887,
2150,0.438397981144954,
2200,0.427140758777969,
2250,0.356307590720244,
2300,0.357078530672006,
2350,0.550273251974722,
2400,0.303883930564625,
2450,0.76034836439183,
2500,0.379842600729316,0.858
2550,0.700375380269252,
2600,0.399184793382883,
2650,0.381027687222231,
2700,0.491165005955845,
2750,0.362729332874878,
2800,0.483683335317764,
2850,0.357186281681061,
2900,0.467650336122606,
2950,0.257372068006662,
3000,0.437262742481544,0.866
3050,0.25545848756039,
3100,0.411260871049017,
3150,0.327381725022569,
3200,0.442249711181503,
3250,0.29900694547774,
3300,0.312732850711473,
3350,0.318287188734248,
3400,0.314245728887327,
3450,0.305223083123274,
3500,0.187277589939185,0.864
3550,0.452824897373794,
3600,0.408445077866782,
3650,0.285616525282094,
3700,0.370655544788315,
3750,0.310939759205212,
3800,0.302219259606572,
3850,0.377600319927806,
3900,0.378076653634489,
3950,0.296986602562392,
4000,0.458930263975635,0.865333333333333
4050,0.258924779711997,
4100,0.203066790634184,
4150,0.255187368375246,
4200,0.371369062893069,
4250,0.29488260735503,
4300,0.402863051744425,
4350,0.173375428692316,
4400,0.28397013882055,
4450,0.16658548051515,
4500,0.434560135244319,0.869333333333333
4550,0.45255069456296,
4600,0.252917726065789,
4650,0.205422064379673,
4700,0.253800853384309,
4750,0.324241726292671,
4800,0.306168997449895,
4850,0.421809068301573,
4900,0.293775332348086,
4950,0.348284766953438,
5000,0.225093032118748,0.864
5050,0.186814020045895,
5100,0.362653141828487,
5150,0.365784528051727,
5200,0.229276499394036,
5250,0.28677477480484,
5300,0.603802866341211,
5350,0.177861360687602,
5400,0.235372359295648,
5450,0.318389528307016,
5500,0.25690359554188,0.883333333333333
5550,0.30744493079048,
5600,0.297347927865048,
5650,0.423454946221054,
5700,0.357962531954836,
5750,0.137404148194473,
5800,0.267678483586278,
5850,0.278005778805964,
5900,0.366354132442825,
5950,0.224542810519165,
6000,0.191482317722018,0.9
6050,0.235004648517693,
6100,0.121942264021018,
6150,0.236349535504887,
6200,0.276083448697009,
6250,0.376145881203192,
6300,0.512485213712207,
6350,0.156291883135418,
6400,0.277104691531204,
6450,0.259127976410573,
6500,0.193265423847843,0.902666666666667
6550,0.32499895088222,
6600,0.244126150814013,
6650,0.255265909288664,
6700,0.218803966794044,
6750,0.401978451944742,
6800,0.355911066626038,
6850,0.300563065155002,
6900,0.188825012699281,
6950,0.21557473194096,
7000,0.258024929881121,0.915333333333333
7050,0.277652765640123,
7100,0.380026833798474,
7150,0.235461827015561,
7200,0.335146639302475,
7250,0.222842991437806,
7300,0.230032769759291,
7350,0.409301597805822,
7400,0.329244668826359,
7450,0.152428650487855,
7500,0.363167226539808,0.894
7550,0.321654232412257,
7600,0.218516249273816,
7650,0.140095029344266,
7700,0.35883065555076,
7750,0.088898547735776,
7800,0.293105485466648,
7850,0.372694203347532,
7900,0.265361050073116,
7950,0.150789900197765,
8000,0.11058909099258,0.9
8050,0.211981583307461,
8100,0.319812914428894,
8150,0.247874272606732,
8200,0.170354214048471,
8250,0.416920405961638,
8300,0.104383986870598,
