i,loss,Accuracy
0,2.83214484890967,0.056666666666667
50,2.83214484890967,
100,2.80834747244231,
150,2.80341921621683,
200,2.78522230266922,
250,2.81961896097295,
300,2.79184760160924,
350,2.81499139215002,
400,2.77599881798501,
450,2.75104252442716,
500,2.74228420290472,0.107333333333333
550,2.73158419026358,
600,2.69305500384438,
650,2.68168165927337,
700,2.50894945966336,
750,2.58621620366919,
800,2.20558068975937,
850,1.91704508689351,
900,2.10303309252548,
950,1.91975252054029,
1000,1.73274341668306,0.585333333333333
1050,1.50048759650274,
1100,1.34513777225198,
1150,1.12137847496227,
1200,0.840877955635906,
1250,0.962617839613041,
1300,0.592977461919998,
1350,0.450244476493892,
1400,0.575749338905714,
1450,0.766056912871488,
1500,0.432150966873527,0.854
1550,0.485642589525736,
1600,0.262337411163086,
1650,0.298309861333779,
1700,0.368728975085927,
1750,0.354381186182443,
1800,0.275303597666986,
1850,0.126802425456365,
1900,0.268288047686141,
1950,0.129938138345181,
2000,0.225166544565,0.977333333333333
2050,0.021554952172095,
2100,0.25646065291901,
2150,0.140514853906491,
2200,0.099958442561317,
2250,0.00409532781211,
2300,0.052950799980469,
2350,0.059243764809054,
2400,0.033867282844229,
2450,0.102100717179046,
2500,0.002710672655992,0.997333333333333
2550,0.015704321920941,
2600,0.002860567913273,
2650,0.014211576237154,
2700,0.003484177627569,
2750,0.002507806908729,
2800,0.053951385379781,
2850,0.002942632921421,
2900,0.003328860047856,
2950,0.000882256602748,
3000,0.006238949203961,1
3050,0.001860502115821,
3100,0.004096954038685,
3150,0.000604214515705,
3200,0.000855693486406,
3250,0.000828116134316,
3300,0.000871701349881,
3350,0.002193996462653,
3400,0.000537341548701,
3450,0.000477699228466,
3500,0.000363110274754,1
3550,0.000512027786352,
3600,0.000754805917262,
3650,0.000818598931421,
3700,0.001605288198731,
3750,0.000389785973882,
3800,0.004331293758585,
3850,0.000467953742962,
3900,0.000393352567199,
3950,0.000350899274197,
4000,0.000487642800644,1
4050,0.000308295527425,
4100,0.000437583753599,
4150,0.000717180383105,
4200,0.00028452914894,
4250,0.000289504329922,
4300,0.00078366225503,
4350,0.000217852924802,
4400,0.000438111507235,
4450,0.000370965198088,
4500,0.000196469091367,1
4550,0.000246559824309,
4600,0.000327927107026,
4650,0.000179532596171,
4700,0.000132563849097,
4750,0.000226334284861,
4800,0.000238762642963,
4850,0.000222736454042,
4900,0.000157810843473,
4950,0.000233548213531,
5000,0.00022629781586,1
5050,0.000238799906915,
5100,0.000286612127977,
5150,0.000121516767096,
5200,0.000164042219724,
5250,0.00027329497968,
5300,0.000180911767112,
5350,0.000208922507111,
5400,0.000123122054582,
5450,0.000132086338202,
5500,0.000123944720039,1
5550,0.000148016752102,
5600,0.000127473448846,
5650,0.000102515739238,
5700,8.37406895255328E-05,
5750,0.000107586848755,
5800,0.00012615985259,
5850,0.000185562407642,
5900,7.45773088091821E-05,
5950,6.39375532907781E-05,
6000,0.000115906376527,1
6050,9.13044733323499E-05,
6100,8.49698038887251E-05,
6150,7.11051871530341E-05,
6200,7.18143093067491E-05,
6250,6.71455246289132E-05,
6300,8.36839001993726E-05,
6350,0.000121234208873,
6400,8.22280521312735E-05,
6450,4.26091711103905E-05,
6500,8.25423388174214E-05,1
6550,8.54829632567255E-05,
6600,6.20584460554442E-05,
6650,8.45719923259576E-05,
6700,4.73887479707372E-05,
6750,5.28282914098867E-05,
6800,6.02938623137854E-05,
6850,7.18382289894168E-05,
6900,5.26218850284013E-05,
6950,6.33473166326495E-05,
7000,6.51857859347277E-05,1
7050,5.78735096737638E-05,
7100,5.1458983957483E-05,
7150,4.53394171107881E-05,
7200,5.02465098262711E-05,
7250,4.12375481531589E-05,
7300,3.80093158126936E-05,
7350,3.85691504056555E-05,
7400,3.48676778979477E-05,
7450,4.27029492391758E-05,
7500,3.78626491910974E-05,1
7550,4.09870086444281E-05,
7600,2.36131923961671E-05,
7650,5.08187668364447E-05,
7700,3.55415432492788E-05,
